"","Open","Nifty.Vol","Chg","VIXOpen","VIXChg","GSECOpen","GSECChg","FXOpen","FXChg","OilOpen","OilChg","FII_BUY","FII_SELL","DII_BUY","DII_SELL","Nifty_PE","Nifty_Yld","NF.VolumeTrendBEAR","NF.VolumeTrendBULL","NF.VolumeTrendWEAKBEAR","NF.VolumeTrendWEAKBULL"
"2464",6286.35,169300,-0.013,19.08,0.0147,8.09,0.0015,44.325,0.0051,87.85,0,3042.74,3103.16,1071.58,1341.27,25.11,3.98247710075667,1,0,0,0
"2465",6303.2,125610,-0.0041,18.75,0.0176,8.078,0.0057,44.33,-0.0011,86.45,0.0126,2845.15,2877.67,1150.43,1294.14,25.44,3.93081761006289,0,0,1,0
"2466",6281,139820,0.0045,19.61,-0.0439,8.032,0.0025,44.39,0,86.75,-0.0039,3652.84,3178.31,1260.86,1789.53,25.55,3.91389432485323,0,1,0,0
"2467",6335.25,153930,-0.0062,19.22,0.0203,8.012,0.0034,43.89,0.0097,87.39,0.0024,4025.77,3520.23,1288.01,1759.44,25.43,3.93236335037357,1,0,0,0
"2468",6209.6,125030,0.0197,21.53,-0.1008,7.985,0.0038,44.22,-0.008,85.09,0.0213,10201.95,4726.5,2792.17,1917.82,25.47,3.92618767177071,0,1,0,0
"2469",6150.6,111320,0.0068,21.25,0.0132,7.955,-0.0023,44.315,-3e-04,84.37,0.0094,3224.34,2236.73,1419.67,1790.29,25.3,3.95256916996047,0,0,0,1
"2470",6127.55,122090,2e-04,20.92,0.0158,7.973,-0.0169,44.355,-0.0022,82.88,0.0115,3334.47,2873.59,1161.49,1363.73,25.13,3.97930760047752,0,0,0,1
"2471",6092.3,128910,0.0166,20.76,0.0077,8.11,-0.0014,44.275,0.0033,81.45,0.0187,3039.5,2327.69,1631.33,1702.63,25.12,3.98089171974522,0,0,0,1
"2472",6021.15,137880,0.005,20.52,0.0117,8.121,-0.0017,44.325,-0.0015,81.92,-0.0091,3350.23,2614.83,1595.76,1251.36,24.71,4.04694455685957,0,0,0,1
"2473",6039.95,228790,-0.0041,21.02,-0.0238,8.135,6e-04,44.42,-0.0013,81.99,0.0029,5496.35,6446.43,1982.5,2042.94,24.59,4.06669377795852,1,0,0,0
"2474",6075.45,116710,-0.0114,20.55,0.0229,8.13,-0.0057,44.395,2e-04,82.48,-0.0074,2753.52,2762.59,1370.57,1888.87,24.69,4.05022276225192,0,0,1,0
"2475",6116.3,113450,-0.0039,21.36,-0.0379,8.177,0.0037,44.305,0.0019,82.47,4e-04,3175.26,2693.82,1100.41,1808.59,24.98,4.00320256204964,0,0,1,0
"2476",6101.25,123120,0.0066,21.61,-0.0116,8.147,0,44.445,-0.0036,82.01,0.0102,2657.09,2069.89,1491.82,1877.93,25.2,3.96825396825397,0,1,0,0
"2477",6113.4,109380,-0.0058,22.19,-0.0261,8.147,9e-04,44.265,0.0046,80.73,0.014,3166.2,2582.19,1715.12,1388.06,25.03,3.99520575309628,0,0,1,0
"2478",6008.9,123100,0.02,23.8,-0.0676,8.14,-0.0021,44.195,0.0012,82.55,-0.0148,3580.48,2728.68,1539.72,1770.11,25.18,3.9714058776807,0,1,0,0
"2479",6002.95,105110,-0.0075,23.23,0.0245,8.157,0.0088,44.335,-0.0023,79.48,0.0287,2428.13,2411.78,1124.16,1151.66,24.69,4.05022276225192,0,0,1,0
"2480",6114.45,130460,-0.008,22.35,0.0394,8.086,-0.0011,44.215,0.002,82.95,-0.0432,3267.69,3160.57,1279.35,1038.65,24.87,4.02090872537193,1,0,0,0
"2481",6112.75,138750,0.0022,22.65,-0.0132,8.095,0.0031,44.055,0.0043,81.38,0.0225,3765.87,3430.08,1250.96,2469.38,25.07,3.98883127243718,0,1,0,0
"2482",6175.9,111060,-0.0186,20.6,0.0995,8.07,0.0056,44.105,-7e-04,82.77,-0.0174,2281.71,2394.46,1150.44,2203.89,25.2,3.96825396825397,0,0,1,0
"2483",6234.3,128490,-0.0091,20.02,0.029,8.025,4e-04,44.285,-0.0059,83.23,-0.0039,3738.35,2718.48,1325.59,2019.86,25.68,3.89408099688474,0,0,1,0
"2484",6091.45,148660,0.0235,20.51,-0.0239,8.022,1e-04,44.475,-0.0034,81.72,0.0164,5833.71,3730.76,1341.5,2696.31,25.91,3.85951370127364,0,1,0,0
"2485",6135.95,109940,-0.0073,21.2,-0.0325,8.021,0.0026,44.345,0.0025,81.94,-0.0066,2913.81,2458.08,1106.8,1561.32,25.32,3.94944707740916,0,0,1,0
"2486",6105.95,115780,0.0053,21.4,-0.0093,8,0.0011,44.345,-2e-04,82.95,-0.0054,3298.46,2488.16,1161.86,1736.67,25.51,3.92003136025088,0,0,0,1
"2487",6121.4,134640,-0.0028,22.45,-0.0468,7.991,0.0055,44.175,0.0049,81.43,0.0121,3490.06,2903.84,923.6,1925.61,25.37,3.94166338194718,0,0,1,0
"2488",6186.85,168880,-0.0107,21.73,0.0331,7.947,0.0021,44.175,-6e-04,83.27,-0.0187,4647.06,3464.15,1128.32,2321.85,25.44,3.93081761006289,1,0,0,0
"2489",6150.95,152500,0.0066,22.17,-0.0198,7.93,-0.0033,44.445,-0.0054,82.6,0.005,4861.39,3018.95,1724.02,2700.48,25.72,3.88802488335925,0,0,0,1
"2490",6159.45,145240,-0.0022,22.8,-0.0276,7.956,0.0025,44.535,-0.0026,81.37,0.0166,4243.32,3572.2,1021.72,1824.67,25.55,3.91389432485323,0,0,1,0
"2491",6144.7,184600,0.0026,21.43,0.0639,7.936,0.003,44.325,0.0046,81.68,-0.0013,4193.91,2929.8,1139.91,1937.74,25.61,3.90472471690746,0,0,0,1
"2492",6030.3,179170,0.0188,22.25,-0.0369,7.912,0.0076,44.555,-0.0044,79.84,0.0201,4563.5,2738.3,1594.87,2265.95,25.54,3.91542678151919,0,0,0,1
"2493",5991.35,217770,0.0065,22.16,0.0041,7.882,0.004,44.67,-0.0032,77.91,0.0271,6428.29,3931.4,1471.09,2992.72,25.46,3.92772977219167,0,1,0,0
"2494",6029.15,183150,-0.0063,21.21,0.0448,7.852,4e-04,44.965,-0.0061,76.2,0.0221,3674.95,2918.58,1057.82,1893.03,25.29,3.95413206801107,1,0,0,0
"2495",6036.05,170650,-0.001,22.36,-0.0514,7.849,-0.0019,44.97,-4e-04,76.23,-0.0044,3339.38,2766.25,1087.89,1993.21,25.45,3.92927308447937,1,0,0,0
"2496",5959.45,176460,0.0099,23.9,-0.0916,7.867,-0.0073,45.41,-0.008,74.95,0.0174,4254.77,3104.97,1141.44,2021.27,25.41,3.93545848091303,0,1,0,0
"2497",5991.05,135580,-0.0052,24.29,-0.0161,7.925,-0.0035,45.595,-0.0024,74.84,0.0063,3034.99,2500.54,872.74,1518.43,25.16,3.97456279809221,0,0,1,0
"2498",6008.4,170150,-0.003,22.63,0.0734,7.953,-0.0019,45.625,-0.0018,74.79,0.0162,4129.1,3214.33,1055.83,2029.64,25.29,3.95413206801107,0,0,1,0
"2499",5980.5,200950,0.0048,21.95,0.031,7.968,-0.0016,45.665,-9e-04,74.57,-0.0179,5593.7,3281.93,1048.36,2308.34,25.37,3.94166338194718,0,0,0,1
"2500",5885.05,193480,0.0162,19.49,0.1262,7.981,-5e-04,45.795,-0.0033,73.59,0.0163,4532.44,2739.8,1157.17,1615.08,25.25,3.96039603960396,0,0,0,1
"2501",5828.7,211380,0.0097,18.85,0.034,7.985,0.0015,46.085,-0.0063,74.47,-0.0122,5272.59,3753.83,1072.9,1820.14,24.84,4.02576489533011,0,1,0,0
"2502",5861.1,192470,-0.0055,19.43,-0.0299,7.973,0.0031,46.145,-0.0012,75.76,-0.0191,3487.32,2367.29,1028.74,2133.99,24.61,4.06338886631451,1,0,0,0
"2503",5795.25,187210,0.0113,18.6,0.0446,7.948,5e-04,46.16,-0.0015,76.64,-0.0102,4892.72,2677.73,1209.6,2119.56,24.74,4.04203718674212,0,1,0,0
"2504",5760.3,188430,0.0062,18.14,0.0254,7.944,-0.0041,46.27,-9e-04,77.17,-0.0051,4102.02,2450.6,1233.86,2358.16,24.47,4.08663669799755,0,1,0,0
"2505",5639.2,152800,0.0213,15.92,0.1394,7.977,0.0081,46.22,5e-04,76.36,0.0097,4589.56,2069.68,1193.63,2154.44,24.32,4.11184210526316,0,1,0,0
"2506",5608.3,138060,0.0057,15.97,-0.0031,7.913,-0.0029,46.46,-0.0028,74.92,-0.0056,3266.19,2278.2,1581.77,1783.3,23.73,4.21407501053519,0,0,0,1
"2507",5604.25,135330,7e-04,15.83,0.0088,7.936,-0.0016,46.797,-0.0073,73.91,0.0078,2368.68,2086.72,1210.86,1309.07,23.59,4.23908435777872,0,0,0,1
"2508",5575.9,177480,0.0049,15.22,0.0401,7.949,-0.0051,46.505,0.0063,74.3,-0.0068,2466.94,2487.82,1780.21,1339.07,23.58,4.24088210347752,0,1,0,0
"2509",5479.55,158940,0.0178,15.86,-0.0404,7.99,0.0025,46.395,0.0012,74.615,-0.0062,2750.18,1803.65,1816.24,1424.11,23.46,4.26257459505541,0,1,0,0
"2510",5486.3,146810,-0.0012,16.15,-0.018,7.97,-0.0014,46.605,-0.0051,74.93,-0.0056,2016.26,1733.24,759.6,883.1,23.05,4.33839479392625,0,0,1,0
"2511",5471.9,159670,0.0026,16.7,-0.0329,7.981,0.0025,46.595,0.0011,73.91,0.015,2036.77,1954.46,1056.74,1175.02,23.08,4.33275563258232,0,1,0,0
"2512",5403.05,144230,0.0129,18.47,-0.0958,7.961,0.0032,47.045,-0.0083,71.7,0.0277,2683.31,2323.5,1210.05,1041.49,23.02,4.34404865334492,0,1,0,0
"2513",5413.55,157130,-0.0024,18.36,0.006,7.936,-0.0071,46.875,0.0032,74.07,-0.0372,3120.17,2832.29,1199.03,1794.36,22.73,4.3994720633524,1,0,0,0
"2514",5408.9,113840,0.0012,19.63,-0.0647,7.993,0.0021,46.725,0.0022,75.5,-0.0063,1418.88,1234.47,916.93,848.22,22.78,4.38981562774363,0,0,0,1
"2515",5489.6,142330,-0.0126,17.09,0.1486,7.976,-0.0068,46.755,-7e-04,73.18,0.0247,1811.62,1919.78,1206.01,966.41,22.76,4.39367311072056,0,0,1,0
"2516",5505.3,157760,-0.0078,16.99,0.1136,8.067,0.0069,46.805,0,71.47,0.0124,2379.88,2744.84,1159.79,1426.56,22.98,4.35161009573542,1,0,0,0
"2517",5541.1,139150,-0.0069,17.14,-0.0088,8.012,-4e-04,46.555,0.0056,72.95,-0.0201,2509.54,2318.49,1065.24,1754.78,23.13,4.32338953739732,1,0,0,0
"2518",5531.15,118740,0.0023,16.7,0.0263,8.015,0.0048,46.565,6e-04,73.9,-0.0049,2411.85,2093.62,1249.56,1409.34,23.29,4.293688278231,0,0,0,1
"2519",5540.8,144070,-0.0017,16.53,0.0103,7.977,0.0033,46.445,0.0022,74.45,-0.013,2611.15,1948.29,1121.91,1224.07,23.24,4.30292598967298,0,0,1,0
"2520",5478.25,167740,0.0111,16.4,0.0079,7.964,0.0064,46.407,-0.001,75.27,-0.0131,3029.9,2208.72,1303.15,1088.06,23.28,4.29553264604811,0,1,0,0
"2521",5416.25,154250,0.012,17.63,-0.0698,7.951,0.0095,46.495,-0.0018,75.45,-0.0046,3118.91,2444.39,1579.43,1692.94,23.02,4.34404865334492,0,0,0,1
"2522",5422.15,138280,-8e-04,18.11,-0.0265,7.876,0.0066,46.645,-0.0033,75.06,0.007,3143.25,2739.16,1187.88,1588,22.75,4.3956043956044,0,0,1,0
"2523",5452.1,189450,-0.0062,16.74,0.0818,7.824,-4e-04,46.545,0.0038,75.6,-0.002,2753.66,2353.65,1168.44,1602.35,22.76,4.39367311072056,1,0,0,0
"2524",5420.65,154910,0.0066,18,-0.07,7.827,-8e-04,46.645,-0.0031,75.75,-0.0046,2452.25,2402.1,1625.92,1592.54,22.86,4.37445319335083,0,0,0,1
"2525",5418.7,172040,-8e-04,18.11,-0.0061,7.833,0.0012,46.575,0.0014,77.31,-0.0292,3212.88,2994.69,1403.35,2059.4,22.71,4.40334654337296,1,0,0,0
"2526",5460.7,174630,-0.0073,17.33,0.045,7.824,-0.002,46.245,0.0066,80.22,-0.0278,2722.7,2808.51,1784.22,1760.72,22.72,4.40140845070423,1,0,0,0
"2527",5486.8,164220,-0.0046,17,0.0194,7.84,0.0029,45.99,0.006,81.44,-0.0151,3125.85,2526.52,1066.24,1606.91,22.89,4.36871996505024,1,0,0,0
"2528",5439.8,137000,0.0086,17.37,-0.0213,7.817,-0.002,45.885,0.003,80.91,0.0097,2381.29,1859.17,1085.3,1130.81,23,4.34782608695652,0,1,0,0
"2529",5448.25,116670,-0.0014,17.71,-0.0192,7.833,-0.0084,45.995,-0.0022,82.12,-0.016,2668.91,2003.97,954.93,1295.52,22.95,4.35729847494553,0,0,1,0
"2530",5470.15,129640,-0.0038,17.04,0.0393,7.899,0.0079,45.905,0.0042,82.44,-0.0056,2845.14,2772.12,917.46,1105.27,22.98,4.35161009573542,1,0,0,0
"2531",5441.35,120780,0.0052,17.55,-0.0291,7.837,0.0018,46.05,-0.006,82.42,-0.001,2715.7,2027.01,1016.87,1292.76,23.07,4.33463372345037,0,1,0,0
"2532",5432.5,130730,0.0015,17.99,-0.0245,7.823,-0.0052,46.085,-0.0017,81.41,0.0149,3047.36,2439.94,948.17,1100.69,22.95,4.35729847494553,0,1,0,0
"2533",5369.55,104230,0.0119,18.94,-0.0502,7.864,0.0078,46.325,-0.0034,78.95,0.0303,2639.35,1911.21,810.51,983.31,22.91,4.36490615451768,0,0,0,1
"2534",5408.4,131800,-0.0076,18.33,0.0333,7.803,0.0021,46.405,-0.0028,78.25,0.0075,2666.19,2455.33,1408.94,1538.91,22.31,4.48229493500672,0,0,1,0
"2535",5397.85,162310,0.0021,19.52,-0.061,7.787,0.0044,46.635,-0.0048,76.89,0.0178,3498.33,2919.48,1430.14,2350.49,22.49,4.44642063139173,0,1,0,0
"2536",5436.1,146940,-0.0061,19.22,0.0156,7.753,0.0052,46.585,0.0023,77.08,-0.0066,2820.05,2226.89,1323.91,2014.69,22.44,4.45632798573975,0,0,1,0
"2537",5420.2,155310,0.0022,19.97,-0.0376,7.713,0.0042,47.045,-0.0085,78.92,-0.0187,2460.45,2483.25,1551.03,1773.31,22.58,4.42869796279894,0,0,0,1
"2538",5446.55,147330,-0.0056,19.24,0.0379,7.681,0,46.845,0.003,78.98,0,2078.24,1881.92,742.75,1461.62,22.53,4.43852640923213,0,0,1,0
"2539",5441.9,165930,0.0013,18.9,0.018,7.681,4e-04,47.105,-0.0045,79.27,-0.004,3016.34,2305.26,1383.38,1484.94,22.78,4.38981562774363,0,1,0,0
"2540",5399.15,156000,0.0079,20,-0.055,7.678,-5e-04,47.065,-8e-04,76.43,0.0358,2269.96,2095.28,1272.39,1784.58,22.75,4.3956043956044,0,1,0,0
"2541",5368.85,122860,0.0058,20.38,-0.0186,7.682,0.0042,47.175,-0.0023,77.85,-0.0114,2396.89,2034.45,1106.63,1409.31,22.66,4.41306266548985,0,1,0,0
"2542",5387,121630,-0.0034,20.71,-0.0159,7.65,0.0039,47.085,0.0034,76.4,0.0118,1635.19,1338.12,874.15,978.41,22.53,4.43852640923213,0,0,1,0
"2543",5392.7,116590,-0.0014,19.7,0.0513,7.62,-0.0022,46.605,0.0083,75.72,0.007,1886.07,1732.28,858.39,1119.69,22.61,4.42282176028306,0,0,1,0
"2544",5376.65,143220,0.0028,19.37,-0.0238,7.637,1e-04,46.635,0.0024,76.82,-0.008,2803.6,2127.16,1373.89,1655.81,22.61,4.42282176028306,0,0,0,1
"2545",5387.1,155120,-0.0014,19.12,0.0055,7.636,0.0013,46.565,-0.0019,76.76,-0.0055,2590.95,2225.86,884.24,1472.7,22.54,4.43655723158829,0,0,1,0
"2546",5402,211040,-0.0027,18.16,0.0502,7.626,4e-04,46.685,-0.0014,77.13,-0.0014,3481.97,2912.73,1409.91,1741.39,22.57,4.43066016836509,1,0,0,0
"2547",5370.2,226050,0.0033,20.02,-0.0402,7.623,0.0012,46.655,0.0018,75.06,0.0294,3132.49,2347.81,1382.81,2033.77,22.63,4.41891294741494,0,1,0,0
"2548",5352.25,189500,0.0057,19.96,-0.0148,7.614,-0.0052,46.575,4e-04,76.3,-0.015,3246.86,2245.11,1152.76,1445.81,22.56,4.43262411347518,0,1,0,0
"2549",5297.2,216660,0.0105,20.42,-0.0431,7.654,0.007,46.685,-0.0041,75.85,0.0086,3457.4,2353.32,1458.8,1420.08,22.42,4.46030330062444,0,1,0,0
"2550",5242,127300,0.0106,20.84,-0.0448,7.601,0.0018,46.885,-0.0035,74.85,0.0185,2390.4,1433.34,1017.37,1287.94,22.18,4.50856627592426,0,1,0,0
"2551",5293.1,132390,-0.0091,21.22,0.0579,7.587,-0.0038,46.655,0.0053,72.07,0.029,1461.96,1511.2,1037.06,902.37,21.95,4.55580865603645,0,0,1,0
"2552",5236.1,115510,0.0102,21.91,-0.0496,7.616,4e-04,46.79,-1e-04,72.06,-0.0022,1919.42,1577.07,934.75,1018.96,22.15,4.51467268623025,0,0,0,1
"2553",5251.25,149980,-0.0027,21.37,0.0215,7.551,0.0031,46.475,0,72.67,-0.0111,1809.09,2114.32,1019.21,992.95,21.93,4.55996352029184,0,0,1,0
"2554",5312.05,141430,-0.0115,21.04,0.0683,7.528,-0.0044,46.345,0.003,75.37,-0.0354,1549.36,1709.97,1153.52,1160.22,21.99,4.5475216007276,0,0,1,0
"2555",5254.25,183720,0.0107,21.46,-0.0276,7.561,-0.0012,46.345,-9e-04,75.46,-0.0041,3243.49,2653.61,1422.78,1573.89,22.25,4.49438202247191,0,1,0,0
"2556",5333.55,158720,-0.0145,20.11,0.0558,7.57,-0.0037,46.075,0.0061,78.15,-0.0295,1828.26,2089.41,1148.88,1263.59,22.01,4.54338936846888,0,0,1,0
"2557",5271.1,154140,0.0122,19.94,-0.0225,7.598,-0.008,46.015,0.0028,79,-0.0077,2219.55,1426.76,1416.11,1510.99,22.34,4.4762757385855,0,0,0,1
"2558",5320.5,164970,-0.0097,20.65,-0.0035,7.659,0.0103,46.425,-0.009,76.56,0.0307,1297.86,1605.48,1185.32,1631.52,22.07,4.53103760761214,0,0,1,0
"2559",5323.25,218790,-5e-04,19.97,-0.0133,7.581,-5e-04,46.095,0.0069,76,0.0021,4465.02,3311.06,1299.33,2193.16,22.28,4.48833034111311,1,0,0,0
"2560",5316.15,150160,0.0012,20.86,-0.0145,7.585,0.0017,46.245,0.0028,77.52,-0.0111,1842.2,1576.87,672.34,1538.56,22.29,4.48631673396142,0,0,0,1
"2561",5353.95,162040,-0.0069,20.56,0.0634,7.572,5e-04,45.585,0.0081,77.35,-0.0078,2546.4,1570.57,1197.17,1394.16,22.27,4.49034575662326,0,0,1,0
"2562",5266.5,186200,0.0172,21.19,-0.0276,7.568,-5e-04,45.965,-0.0078,77.5,0.0083,3218.62,1654.32,953.21,1514.65,22.42,4.46030330062444,0,0,0,1
"2563",5274.95,205200,-0.0023,21.36,-0.0427,7.572,-0.0063,46.075,-0.0041,76.55,0.0051,2890.3,2110.99,829.31,1329.07,22.04,4.53720508166969,1,0,0,0
"2564",5233.65,189950,0.0079,22.62,-0.0803,7.62,0.0036,46.325,-0.0037,77.45,-0.0113,2748.7,2286.1,827.7,1191.33,22.09,4.52693526482571,0,0,0,1
"2565",5225.05,203730,0.0021,21.32,0.0314,7.593,-0.0086,46.265,6e-04,77.06,0.0095,2531.8,1747.88,1076.65,1247.41,21.92,4.56204379562044,0,1,0,0
"2566",5201.3,218930,0.0047,22.74,-0.0423,7.659,-0.0035,46.475,-0.0028,74.77,0.0242,2375.04,1784.95,762.79,1114.25,21.87,4.57247370827618,0,1,0,0
"2567",5120.15,158830,0.0153,24.93,-0.0857,7.686,0.0063,46.725,-0.006,74.06,0.0182,1956.64,1608.84,951.51,992.94,21.77,4.59347726228755,0,0,0,1
"2568",5078.75,198340,0.008,25.42,-0.0528,7.638,0.0143,46.745,0,75.52,-0.0225,3288.77,2467.89,1212.17,1425.93,21.44,4.66417910447761,0,1,0,0
"2569",4999.6,176850,0.0157,27.86,-0.0589,7.53,0.006,46.925,-0.0051,73.87,0.0148,1937.12,1692.36,1042.73,1147.92,21.3,4.69483568075117,0,0,0,1
"2570",4985.05,199910,0.0026,28.06,-0.0212,7.485,0.0029,46.755,0.0034,72.51,0.0332,2036.46,2292.97,1122.78,995.22,20.97,4.76871721506915,0,1,0,0
"2571",5036.7,180660,-0.0093,27.74,0.0279,7.463,-0.0036,47.035,-0.005,71.16,0.0077,1730.9,1973.81,1074.76,1033.67,20.91,4.78240076518412,1,0,0,0
"2572",5132.95,175610,-0.0198,25.21,0.1323,7.49,-0.0062,46.835,0.0044,70.35,-0.001,1625.33,2028.78,795.44,997.95,21.11,4.73709142586452,1,0,0,0
"2573",5112.6,174560,0.0049,25.17,-0.0225,7.537,-0.003,46.495,0.0048,74.61,-0.0415,1962.9,1861.99,903.52,1030.13,21.5,4.65116279069767,0,0,0,1
"2574",5020.15,174610,0.0181,26.02,-0.089,7.56,0.0076,46.86,-0.0069,73.7,0.024,2109.86,1703.64,1103.05,1024.04,21.4,4.67289719626168,0,0,0,1
"2575",4970.75,217930,0.01,28.03,-0.0454,7.503,-0.0081,47.048,-0.0036,71.94,0.0039,2220.86,2387.36,1331.64,1166.48,21.02,4.75737392959087,0,1,0,0
"2576",5086.25,183230,-0.0228,26.67,0.1003,7.564,0,46.305,0.017,73.97,-0.0188,1801.93,2328.42,1220.02,1009.4,20.81,4.80538202787122,0,0,1,0
"2577",5076.1,179560,0.0039,26.57,0,7.564,0.0033,46.225,9e-04,74.435,-0.0133,2301.28,1714.77,902.78,976.55,21.3,4.69483568075117,0,0,0,1
"2578",5005.6,188070,0.0127,26.57,-0.0889,7.539,0.002,46.645,-0.009,74.9,-0.0078,2510.01,2100.33,1206.09,863.46,21.22,4.71253534401508,0,0,0,1
"2579",4915.15,238530,0.0174,30.86,-0.0977,7.5315,0.01055,47.025,-0.0081,70.74,0.0425,3924.39,4457.46,1669.13,1258.69,20.88,4.78927203065134,0,1,0,0
"2580",4807.3,221980,0.023,32.04,-0.0687,7.524,0.0191,47.725,-0.0082,70.06,0.0401,3668.51,3835.17,1226.52,1161.66,20.52,4.87329434697856,0,1,0,0
"2581",4945.3,198190,-0.0278,31.07,0.1029,7.383,-0.0016,46.845,0.0115,69.9,-0.0208,1761.74,3225.93,1810.67,1404.55,20.06,4.98504486540379,0,0,1,0
"2582",4944.3,184420,0.0026,28.37,-0.0298,7.395,0.0018,46.955,0.0011,70.62,0.0024,2262.37,3257.69,1909.96,802.54,20.63,4.84730974309258,0,0,0,1
"2583",4946.7,230480,-0.0033,32.95,0.0393,7.382,-0.0046,46.835,0.0023,69.52,0.0298,1831.38,3371.7,2053.48,1236.56,20.58,4.85908649173955,1,0,0,0
"2584",4924.3,197300,0.0057,29.52,-0.0312,7.416,-0.003,46.195,0.0097,71.2,-0.0266,2158.57,2815.8,1847.8,1126.65,20.65,4.84261501210654,0,1,0,0
"2585",5065.1,212950,-0.0289,27.94,0.2072,7.438,-0.0083,45.455,0.0169,69.11,0.0066,2403.76,3787.67,1794.64,1738.29,20.53,4.87092060399416,1,0,0,0
"2586",5059.55,137030,0.0012,26.66,-0.0232,7.5,0.0046,45.405,0.0018,70.5,-0.0096,2154.53,2594.23,1387.79,1061.18,21.14,4.73036896877956,0,0,0,1
"2587",5093.9,169310,-0.0066,27.71,0.0241,7.466,-0.0048,45.145,0.0053,71.79,-0.0214,1653,2877.29,1406.98,1025.09,21.12,4.73484848484848,1,0,0,0
"2588",5180.55,144380,-0.0165,23.42,0.0672,7.502,4e-04,44.975,0.0044,73.99,-0.0375,2135.25,2516.67,1296.15,1131.51,21.26,4.70366886171213,0,0,1,0
"2589",5157.55,179380,0.0043,24.18,-0.0372,7.499,-0.0544,44.825,0.0022,75.47,-0.0165,2362.29,2377.86,1338.01,1115.61,21.86,4.57456541628545,0,1,0,0
"2590",5133.75,187110,0.004,24.37,4e-04,7.93,-0.0056,45.335,-0.0027,75.89,-0.0094,2068.49,2365.72,1191.03,1010.61,21.77,4.59347726228755,0,1,0,0
"2591",5189.75,168750,-0.0111,23.38,0.0692,7.975,-0.006,44.765,0.0055,77.26,-0.0056,2452.8,2432.61,988.14,965.65,21.68,4.61254612546125,0,0,1,0
"2592",5026.6,191630,0.035,20.64,-0.119,8.023,0.0072,45.385,-0.0157,76.11,0.0225,3123.29,2859.33,1405.92,1375.67,21.92,4.56204379562044,0,0,0,1
"2593",5072.3,233350,-0.0143,24.36,0.1248,7.966,-0.0015,45.395,0.0018,76.95,-0.0259,2573.13,3881.52,1676.73,1022.38,21.19,4.7192071731949,1,0,0,0
"2594",5124.4,192110,-0.0066,23.13,0.0283,7.978,6e-04,44.795,0.0147,79.63,-0.0358,1908.88,2846.63,1339.27,959.31,21.5,4.65116279069767,1,0,0,0
"2595",5148.35,207680,-0.0046,23.3,0.0167,7.973,6e-04,44.505,0.0047,82.13,-0.0335,2027.22,3616.9,1832.47,1141.32,21.64,4.62107208872458,1,0,0,0
"2596",5223.9,145540,-0.0142,21.36,0.0524,7.968,-0.0096,44.455,0.0021,86.09,-0.04,2753.83,2783.51,858.58,1296.66,21.74,4.59981600735971,1,0,0,0
"2597",5278.4,111450,-0.0105,21.3,0.088,8.045,-0.002,44.205,0.0055,86.2,5e-04,1553.32,1940.37,829.57,936.58,22.06,4.53309156844968,0,0,1,0
"2598",5254.2,152500,0.0045,19.28,-0.0396,8.061,-0.0038,44.425,-0.0057,85.58,0.0115,3469.23,3113.68,1516.21,1298.6,22.29,4.48631673396142,0,0,0,1
"2599",5215.25,171680,0.0074,20.57,-0.0678,8.092,-0.002,44.64,-0.0026,83.33,0.0234,3889.56,3799.12,1402.45,1135.69,22.22,4.5004500450045,0,1,0,0
"2600",5308.2,178640,-0.0175,20.16,0.1468,8.108,0,44.445,0.0045,81.84,0.0095,2566.17,2697.3,1894.25,1570.15,22.05,4.53514739229025,1,0,0,0
"2601",5322.1,144430,-0.0026,19.79,0.0015,8.108,0.0047,44.325,0.0011,83.89,-0.0209,2701.19,2865.48,993.73,992.64,22.45,4.4543429844098,1,0,0,0
"2602",5299.35,127020,0.0035,18.85,-0.0208,8.07,0.0015,44.285,0.0018,85.22,-0.0108,2121.55,1887.32,821.96,895.65,23.11,4.3271311120727,0,0,0,1
"2603",5269.65,154120,0.0066,20.53,-0.0156,8.058,0.0083,44.415,-0.0049,83.75,0.017,2844.92,2505.62,1077.12,1048.03,23.03,4.34216239687364,0,0,0,1
"2604",5248.6,180290,0.0047,19.23,0.0676,7.992,-0.002,44.555,-4e-04,83.47,2e-04,3288.38,2770.08,1608.22,1426.36,22.88,4.37062937062937,0,0,0,1
"2605",5230.3,196900,0.0028,19.93,-0.0786,8.008,0.003,44.385,9e-04,84.03,0.0028,2730.87,2647.91,1181.12,1155.87,22.78,4.38981562774363,0,1,0,0
"2606",5208.3,199480,0.0051,18.75,-0.079,7.984,-0.0115,44.655,-0.0049,81.69,0.0246,2418.67,2575.32,1345.12,1243.84,22.71,4.40334654337296,0,1,0,0
"2607",5279.05,155320,-0.0112,21.78,0.0404,8.077,-0.0014,44.235,0.0104,82.92,-0.0215,1606.27,2361.78,1380,810.36,22.58,4.42869796279894,0,0,1,0
"2608",5273.4,151010,-0.0021,21.54,0.0093,8.088,0.0011,44.285,-0.0016,85.35,-0.0265,2475.96,2232.66,1038.69,1227.6,22.78,4.38981562774363,0,0,1,0
"2609",5323.3,195010,-0.0093,18.75,0.0715,8.079,0.0027,44.165,0.0029,85.91,-0.0038,3928.02,3828.32,1222,1298.87,22.83,4.38020148926851,1,0,0,0
