Day,Month,Year,Price,Open,High,Low,Nifty Vol,Chg,VIXPrice,VIXOpen,VIXHigh,VIXLow,VIXChg,GSECPrice,GSECOpen,GSECHigh,GSECLow,GSECChg,FXPrice,FXOpen,FXHigh,FXLow,FXChg,OilPrice,OilOpen,OilHigh,OilLow,OilVolume,OilChg,FII_BUY,FII_SELL,FII_NET,DII_BUY,DII_SELL,DII_NET,Nifty_PE
19,5,2011,5428.1,5448.15,5452.6,5411.25,94180,0.0014,20.41,20.71,20.72,19.13,-0.0145,8.321,8.321,8.321,8.321,0.0035,44.975,45.025,45.045,44.895,-0.002,98.44,99.76,100.79,98.16,142.67,-0.0166,2113.76,2151.17,-37.41,1127.33,994.99,132.34,20.20
18,5,2011,5420.6,5448.2,5460.5,5401.25,107360,-0.0034,20.71,21.03,21.42,19.42,-0.0152,8.292,8.292,8.292,8.292,0.0011,45.065,45.045,45.105,44.905,-0.0012,100.1,97.57,100.99,97.46,285.3,0.0329,2451.46,2830.9,-379.44,1115.97,1088.51,27.46,20.18
17,5,2011,5438.95,5496.1,5523.85,5421.05,109200,-0.0109,21.03,21.46,21.46,19.76,-0.02,8.2875,8.2875,8.2875,8.2875,0.00095,45.12,45.08,45.14,44.99,-0.0008,96.91,96.98,97.81,95.02,399.13,-0.0047,1968.92,2456.12,-487.2,814.27,1384.56,-570.29,20.16
16,5,2011,5499,5541.7,5541.8,5487.65,94220,-0.0083,21.46,20.63,21.97,19.9,0.0402,8.283,8.283,8.283,8.283,0.0008,45.155,44.825,45.18,44.745,0.0065,97.37,99.36,99.65,96.83,335.32,-0.0229,1854.03,1806.96,47.07,752.71,749.3,3.41,20.39
13,5,2011,5544.75,5492.35,5605,5472.15,119420,0.0107,20.63,21.23,21.23,19.4,-0.0283,8.276,8.276,8.276,8.276,0.0078,44.865,44.895,45.055,44.765,-0.0027,99.65,98.81,100.7,97.09,367.72,0.0069,2315.61,2476.96,-161.35,870.44,881.97,-11.53,20.60
12,5,2011,5486.15,5537.8,5572.5,5476.3,91630,-0.0142,21.23,21.24,21.45,19.83,-0.0005,8.212,8.212,8.212,8.212,-0.0096,44.988,44.575,45.005,44.535,0.0087,98.97,98.59,100.49,95.25,522.5,0.0077,1578.06,1998.09,-420.03,1048.02,735.58,312.44,20.40
11,5,2011,5565.05,5547.2,5574.7,5525,82510,0.0043,21.24,21.74,21.74,19.89,-0.023,8.292,8.292,8.292,8.292,0.001,44.6,44.71,44.727,44.6,-0.0032,98.21,103.69,104.6,97.5,524.76,-0.0546,2362.44,2237.37,125.07,827.85,738.73,89.12,20.71
10,5,2011,5541.25,5555.55,5592.9,5514.55,88820,-0.0018,21.74,21.5,21.91,20.19,0.0112,8.284,8.284,8.284,8.284,0.0027,44.745,44.645,44.805,44.545,0.0012,103.88,102.44,103.95,100.12,439.61,0.013,1451.06,1426.04,25.02,768.09,637.23,130.86,20.61
9,5,2011,5551.1,5575.2,5586.05,5502.4,75440,-0.0001,21.5,20.97,21.95,19.92,0.0253,8.262,8.262,8.262,8.262,0.0097,44.69,44.68,44.73,44.59,-0.0009,102.55,98.11,103.4,97.42,469.29,0.0553,1935.01,1738.59,196.42,500.92,626.7,-125.78,20.66
6,5,2011,5551.45,5477.65,5564.4,5472.45,122680,0.0168,20.97,21.6,21.6,19.36,-0.0292,8.183,8.183,8.183,8.183,-0.0103,44.73,44.73,44.91,44.62,-0.0008,97.18,99.76,102.38,94.63,606.53,-0.0263,2579.11,3234.45,-655.34,2065.76,1047.72,1018.04,20.67
5,5,2011,5459.85,5531.6,5560.3,5443.65,126430,-0.014,21.6,21.18,21.7,19.88,0.0198,8.268,8.268,8.268,8.268,-0.0031,44.765,44.355,44.77,44.335,0.0091,99.8,108.78,109.38,98.25,670.08,-0.0864,2005.09,2784.57,-779.48,1826.36,889.13,937.23,20.32
4,5,2011,5537.15,5567.7,5578.8,5503,119080,-0.005,21.18,21.58,21.81,20.58,-0.0185,8.294,8.294,8.294,8.294,0.0078,44.36,44.43,44.627,44.36,-0.0027,109.24,110.68,111.22,108.48,333.02,-0.0163,2137.74,3129.88,-992.14,1775.52,861.42,914.1,20.58
3,5,2011,5565.25,5689.7,5710.8,5554.85,125520,-0.0239,21.58,20.88,21.94,20.35,0.0335,8.23,8.23,8.23,8.23,0.0112,44.48,44.27,44.535,44.22,0.0045,111.05,112.98,113.22,110.3,300.33,-0.0218,2624.11,3802.77,-1178.66,1812.46,1205.63,606.83,20.68
2,5,2011,5701.3,5766.9,5775.25,5687.7,86510,-0.0084,20.88,19.58,21.13,19.58,0.0664,8.139,8.139,8.139,8.139,0.0005,44.28,44.22,44.38,44.15,0.0006,113.52,113.89,114.83,110.82,310.99,-0.0036,1865.78,2126.81,-261.03,901.12,1051.64,-150.52,21.19
29,4,2011,5749.5,5782.5,5804.3,5706.05,184750,-0.0062,19.58,20.92,20.92,18.45,-0.0641,8.135,8.135,8.135,8.135,0.003,44.255,44.317,44.485,44.195,-0.0012,113.93,112.82,114.18,112.25,201.83,0.0095,3023.81,3713.7,-689.89,1230.42,1291.48,-61.06,21.36
28,4,2011,5785.45,5851.35,5856.4,5776.95,159340,-0.0083,20.92,21.35,21.65,20.25,-0.0201,8.111,8.111,8.111,8.111,0.0025,44.31,44.32,44.46,44.23,-0.0006,112.86,113.13,113.97,111.69,301.6,0.0009,4257.02,5089.61,-832.59,1868.83,1336.23,532.6,21.61
27,4,2011,5833.9,5884.2,5892.35,5819.95,108740,-0.0059,21.35,21.71,21.89,20.72,-0.0166,8.091,8.091,8.091,8.091,0,44.335,44.435,44.502,44.335,-0.0035,112.76,111.89,113.4,110.71,338.7,0.0049,2153.06,2864.92,-711.86,1553.4,1254.12,299.28,21.79
26,4,2011,5868.4,5876.85,5893.2,5791.55,117170,-0.001,21.71,20.91,22.42,20.88,0.0383,8.091,8.091,8.091,8.091,-0.0053,44.49,44.39,44.638,44.29,0.0008,112.21,112.15,112.64,111.12,234.44,-0.0006,2334.31,2888.34,-554.03,1106.75,944.94,161.81,21.91
25,4,2011,5874.5,5859.6,5906.6,5857,94380,-0.0017,20.91,20.51,21.62,20.41,0.0195,8.134,8.134,8.134,8.134,0.003,44.455,44.197,44.55,44.145,0.006,112.28,112.34,113.48,111.08,209.68,-0.0001,1560.16,1937.75,-377.59,1082.1,845.48,236.62,21.94
21,4,2011,5884.7,5882.85,5912.9,5864.35,119750,0.0056,20.51,20.99,20.99,19.86,-0.0229,8.11,8.11,8.11,8.11,0.0022,44.38,44.21,44.45,44.12,0.0024,112.29,111.37,112.48,111,240.46,0.0075,2799.78,2491.99,307.79,1076.57,1346.19,-269.62,22.18
20,4,2011,5851.65,5786.05,5857.35,5759.65,117900,0.0193,20.99,22.07,22.07,20.79,-0.0489,8.092,8.092,8.092,8.092,0.0015,44.275,44.355,44.455,44.265,-0.0025,111.45,108.45,111.66,107.96,291.55,0.0305,2473.17,2280.17,193,993.17,1016.45,-23.28,22.06
19,4,2011,5740.75,5716,5762.95,5693.25,101240,0.002,22.07,22.45,23.04,21.5,-0.0169,8.08,8.08,8.08,8.08,-0.0002,44.385,44.415,44.71,44.277,-0.0031,108.15,107.52,108.45,105.5,37.09,0.0096,3683.65,1990.46,1693.19,959.69,751.36,208.33,21.65
18,4,2011,5729.1,5824.35,5897.9,5722.25,121110,-0.0164,22.45,21.59,22.99,21.14,0.0398,8.082,8.082,8.082,8.082,0.0022,44.525,44.235,44.535,44.175,0.0056,107.12,109.43,109.44,106.54,138.18,-0.0232,2528.2,3509.76,-981.56,1395.14,733.67,661.47,21.66
15,4,2011,5824.55,5898.75,5907.35,5806.45,140590,-0.0147,21.59,20.41,22.4,19.54,0.0578,8.064,8.064,8.064,8.064,0.005,44.275,44.425,44.6,44.275,-0.0052,109.66,108.45,110.1,107.21,224.39,0.0143,3135.81,3389.24,-253.43,1373.07,1733.95,-360.88,22.02
13,4,2011,5911.5,5747.95,5923.6,5735.55,145700,0.0217,20.41,21.24,21.29,20.28,-0.0391,8.024,8.024,8.024,8.024,0.0006,44.525,44.575,44.602,44.415,0.0072,107.11,106.02,107.43,105.31,456.86,0.0081,3309.08,3283.48,25.6,1230.1,1234.9,-4.8,22.43
11,4,2011,5785.7,5805.35,5830.3,5777.9,92730,-0.0096,21.24,20.54,21.63,20.36,0.0341,8.019,8.019,8.019,8.019,0.0068,44.38,44.04,44.412,43.902,0.0068,109.92,113.28,113.46,108.68,364.35,-0.0254,1997.6,2688.82,-691.22,957.47,693.66,263.81,21.96
8,4,2011,5842,5886.75,5926.95,5822,99860,-0.0074,20.54,20.32,21.06,19.24,0.0108,7.965,7.965,7.965,7.965,-0.0011,44.08,44.17,44.17,44,-0.0028,112.79,110.32,113.21,110.11,319.48,0.0226,2688.69,2303.84,384.85,982.97,1111.37,-128.4,22.18
7,4,2011,5885.7,5888.55,5906.1,5866.25,98160,-0.001,20.32,20.36,20.79,19.97,-0.002,7.974,7.974,7.974,7.974,-0.002,44.205,44.05,44.28,43.987,0.0029,110.3,108.67,110.44,108.23,334.91,0.0135,2675.95,2455.36,220.59,881.68,1093.84,-212.16,22.34
6,4,2011,5891.75,5908,5944.45,5868.8,125960,-0.0031,20.36,19.9,20.54,19.42,0.0231,7.99,7.99,7.99,7.99,0.0016,44.075,44.295,44.3,44.065,-0.0056,108.83,107.99,109.15,107.72,255.6,0.0045,2856.44,2327.97,528.47,1118.81,1649.86,-531.05,22.36
5,4,2011,5910.05,5923.85,5928.65,5855.85,110630,0.0003,19.9,20.06,20.72,18.84,-0.008,7.977,7.977,7.977,7.977,-0.001,44.325,44.365,44.493,44.255,-0.0016,108.34,108.2,108.6,107.5,249.36,-0.0012,2204.31,1481.02,723.29,765.69,1294.67,-528.98,22.43
31,3,2011,5833.75,5803.05,5872,5778.65,219440,0.008,22.18,22.04,22.98,21.13,0.0064,7.985,7.985,7.985,7.985,-0.0039,44.535,44.635,44.74,44.515,-0.0021,106.72,104.31,106.83,104.12,270.63,0.0235,6997.45,3672.86,3324.59,1640.23,3357.08,-1716.85,22.14
30,3,2011,5787.65,5755.8,5803.15,5753.9,133210,0.0089,22.04,21.22,22.14,19.95,0.0386,8.016,8.016,8.016,8.016,0.0017,44.63,44.7,44.81,44.62,-0.0013,104.27,104.45,105.15,103.44,256.9,-0.005,2802.2,2062.59,739.61,1291.97,1907.31,-615.34,21.97
29,3,2011,5736.35,5686.5,5770.35,5680.7,140480,0.0086,21.22,21.02,22.19,20.37,0.0095,8.002,8.002,8.002,8.002,0.0025,44.69,44.75,44.83,44.66,-0.0025,104.79,103.94,105,102.7,246.82,0.0078,3621.52,2329.98,1291.54,1223.85,1698.02,-474.17,21.77
28,3,2011,5687.25,5645.25,5709.1,5643.2,130720,0.0058,21.02,20.47,21.87,20.24,0.0269,7.982,7.982,7.982,7.982,-0.0013,44.8,44.66,44.918,44.6,0.0021,103.98,105.43,105.76,103.6,223.08,-0.0135,2889.97,1999.95,890.02,1519.73,1806.25,-286.52,21.59
25,3,2011,5654.25,5588.65,5667.1,5560.95,133450,0.0239,20.47,19.84,20.68,19,0.0318,7.992,7.992,7.992,7.992,-0.0026,44.705,44.635,44.727,44.525,0.0007,105.4,105.46,105.95,104.5,235.66,-0.0019,3305.51,1859.33,1446.18,1298.97,1612.74,-313.77,21.46
24,3,2011,5522.4,5501.8,5529,5496.1,115260,0.0077,19.84,20.97,20.97,18.83,-0.0539,8.013,8.013,8.013,8.013,0,44.675,44.775,44.915,44.675,-0.0026,105.6,105.52,106.69,104.76,258.02,-0.0014,2238.75,1930.93,307.82,1451.34,1073.22,378.12,21.15
23,3,2011,5480.25,5411.4,5484.95,5401.95,112040,0.0123,20.97,22.26,22.37,20.97,-0.058,8.013,8.013,8.013,8.013,-0.0004,44.79,44.86,45.035,44.76,-0.0019,105.75,104.85,106.34,104.38,254.57,0.0168,1930.24,1618.14,312.1,2042.81,931.13,1111.68,20.99
22,3,2011,5413.85,5390.85,5428.15,5376.15,94940,0.0092,22.26,25.21,25.21,22.18,-0.117,8.016,8.016,8.016,8.016,-0.0001,44.875,44.965,45.04,44.875,-0.0027,104,102.1,104.54,101.43,31.92,0.0163,1533.5,1297.21,236.29,844.44,748.4,96.04,20.73
21,3,2011,5364.75,5408.75,5413.3,5348.2,107180,-0.0017,25.21,25.89,26.59,23.69,-0.0263,8.017,8.017,8.017,8.017,0.0015,44.995,44.945,45.11,44.925,-0.0004,102.33,102.12,103.35,101.66,103.96,0.0125,1263.27,1360.29,-97.02,782.26,734.28,47.98,20.54
18,3,2011,5373.7,5475.35,5483.05,5366.4,129490,-0.0134,25.89,25.26,26.6,23.27,0.0249,8.005,8.005,8.005,8.005,0.002,45.015,45.115,45.155,45.005,-0.0032,101.07,101.78,103.66,100.14,217.68,-0.0035,2029.96,2553.47,-523.51,1142.2,845.9,296.3,20.58
17,3,2011,5446.65,5455.4,5510.05,5435.3,135260,-0.0117,25.26,24.89,26.11,23.47,0.0149,7.989,7.989,7.989,7.989,0.003,45.16,45.09,45.295,45.05,0.001,101.42,98.1,101.99,96.6,261.57,0.0351,1546.32,2674.93,-1128.61,1044.93,612.86,432.07,20.86
16,3,2011,5511.15,5475.95,5535.1,5475.95,135200,0.0113,24.89,26.63,26.63,24.14,-0.0653,7.965,7.965,7.965,7.965,0.0003,45.115,45.145,45.285,44.995,-0.0013,97.98,97.4,99.6,96.22,357.94,0.0082,2233.78,2368.3,-134.52,1153.03,826.31,326.72,21.10
15,3,2011,5449.65,5420,5497.85,5373.65,191040,-0.0148,26.63,23.3,27.52,23.3,0.1429,7.963,7.963,7.963,7.963,0.0001,45.175,45.035,45.377,44.955,0.0023,97.18,101.86,101.87,96.71,388.74,-0.0396,2520.63,2372.35,148.28,1247.79,680.69,567.1,20.87
14,3,2011,5531.5,5436.5,5537.3,5434.25,173520,0.0158,23.3,24.13,24.64,23.07,-0.0344,7.962,7.962,7.962,7.962,-0.0004,45.07,45.16,45.215,44.96,-0.0001,101.19,100.31,101.89,98.47,289.43,0.0003,1917.03,1502.68,414.35,778.05,770.4,7.65,21.18
11,3,2011,5445.45,5456.15,5502.7,5411.55,133440,-0.0089,24.13,23.53,25.22,22.87,0.0255,7.965,7.965,7.965,7.965,0.0005,45.075,45.085,45.3,45.035,-0.0011,101.16,102.64,103,99.01,342.53,-0.015,1629.34,1872.92,-243.58,1186.2,1073.96,112.24,20.85
10,3,2011,5494.4,5516.1,5516.3,5468.45,135730,-0.0066,23.53,23.28,24.17,22.63,0.0107,7.961,7.961,7.961,7.961,0,45.125,45.015,45.2,44.875,0.0049,102.7,104.45,105.06,100.62,432.99,-0.0161,1642.86,1740.05,-97.19,743.14,634.16,108.98,21.04
9,3,2011,5531,5542.4,5563.3,5477.45,149820,0.0018,23.28,23.67,24.23,22.46,-0.0165,7.961,7.961,7.961,7.961,-0.0004,44.905,45.1,45.1,44.905,-0.0029,104.38,104.96,105.92,103.9,353.95,-0.0061,1853.04,1721.87,131.17,1022.75,909.76,112.99,21.18
8,3,2011,5520.8,5466.1,5530.55,5464.75,127510,0.0106,23.67,25.22,25.22,23.63,-0.0615,7.964,7.964,7.964,7.964,-0.002,45.035,45.05,45.125,44.875,0.0009,105.02,104.85,105.79,103.33,420.04,-0.004,2220.06,1982.99,237.07,728.41,868.87,-140.46,21.14
7,3,2011,5463.15,5490.05,5491.25,5408.45,134580,-0.0136,25.22,22.91,26.12,22.91,0.1008,7.98,7.98,7.98,7.98,0.0048,44.995,44.875,45.2,44.835,0.0019,105.44,104.65,106.95,104.25,404.44,0.0098,1845.81,1938.05,-92.24,697.02,651.45,45.57,20.92
4,3,2011,5538.75,5586.2,5608.2,5524.1,162010,0.0005,22.91,22.96,23.51,21.83,-0.0022,7.942,7.942,7.942,7.942,0.0008,44.91,44.88,45.052,44.82,0.0008,104.42,101.7,105.17,101.54,369.15,0.0246,2699.81,2114.29,585.52,975.57,1205.35,-229.78,21.21
3,3,2011,5536.2,5478.45,5570.75,5468.25,218800,0.0025,22.96,22.22,23.84,22.07,0.0333,7.936,7.936,7.936,7.936,-0.0073,44.875,44.965,45.1,44.825,0.0011,101.91,102.39,102.94,100.15,382.56,-0.0031,3470.97,3241.95,229.02,1157.54,1062.02,95.52,21.20
28,2,2011,5333.25,5330.15,5477,5308.6,317250,0.0056,24.4,27.27,27.88,22.37,-0.1052,7.992,7.992,7.992,7.992,-0.0108,45.265,45.225,45.315,45.18,-0.0002,96.97,98.5,99.96,96.71,262,-0.0093,3789.23,3829.09,-39.86,1860.24,1542.86,317.38,20.42
25,2,2011,5303.55,5321.05,5338.2,5232.75,193540,0.0078,27.27,28.2,29.05,27.19,-0.033,8.079,8.079,8.079,8.079,0.0005,45.275,45.495,45.495,45.275,-0.0034,97.88,96.63,99.2,96.17,307.9,0.0062,2856.3,3417.76,-561.46,1345.28,789.99,555.29,20.31
24,2,2011,5262.7,5408.75,5423.4,5242.5,259350,-0.0321,28.2,26.55,28.9,26.39,0.0621,8.075,8.075,8.075,8.075,0.0045,45.43,45.145,45.513,44.96,0.0078,97.28,98.97,103.41,95.62,507.46,-0.0084,3663.59,6365.81,-2702.22,2652.35,1622.43,1029.92,20.15
23,2,2011,5437.35,5452.45,5495.2,5427.55,173580,-0.0058,26.55,26.85,27.24,26.17,-0.0112,8.039,8.039,8.039,8.039,-0.003,45.08,45.28,45.31,45.03,-0.0021,98.1,95.68,100,95.14,489.67,0.0484,2862.37,3416.97,-554.6,1086.38,733.56,352.82,20.82
22,2,2011,5469.2,5504.4,5519.45,5437.3,166270,-0.009,26.85,24.91,28.13,24.91,0.0779,8.063,8.063,8.063,8.063,-0.0019,45.175,45,45.355,44.875,0.0051,93.57,86.33,94.49,86.25,37.93,0.0855,2527.5,2913.76,-386.26,1139.68,725.69,413.99,20.90
21,2,2011,5518.6,5456.6,5526.25,5413.1,137630,0.0109,24.91,24.18,26.27,23.65,0.0302,8.078,8.078,8.078,8.078,-0.0026,44.945,45.075,45.205,44.925,-0.0038,89.885,86.365,91.185,85.95,96.615,0.0418,2006.78,2252.2,-245.42,800.36,827.97,-27.61,21.09
18,2,2011,5458.95,5557.55,5599.25,5441.95,180910,-0.0158,24.18,22.57,24.52,20.38,0.0713,8.099,8.099,8.099,8.099,0.002,45.115,45.35,45.35,45.135,-0.0033,86.2,86.4,87.88,85.65,155.3,-0.0019,2844.58,2636.91,207.67,1266.67,1455.81,-189.14,20.86
17,2,2011,5546.45,5501.7,5553,5463.4,143670,0.0118,22.57,23.05,23.41,22.04,-0.0208,8.083,8.083,8.083,8.083,-0.0027,45.265,45.535,45.535,45.265,-0.0031,86.36,85.25,86.63,84.38,176.13,0.0161,2305.25,2267.26,37.99,1153.73,909.33,244.4,21.19
16,2,2011,5481.7,5467.6,5504.8,5460.35,140520,0.0001,23.05,22.85,23.59,21.7,0.0088,8.094,8.094,8.094,8.094,-0.0004,45.405,45.535,45.535,45.345,-0.0022,84.99,84.44,85.95,84.12,297.66,0.0079,1960.55,2190.61,-230.06,578.83,647.32,-68.49,20.95
15,2,2011,5481,5467.75,5506.5,5408.35,170460,0.0046,22.85,22.58,23.43,20.76,0.012,8.105,8.105,8.105,8.105,0.0019,45.505,45.415,45.555,45.375,0.0017,84.32,84.84,85.97,83.85,284.17,-0.0058,2605.97,2372.92,233.05,881.3,1049.15,-167.85,20.96
14,2,2011,5456,5340.25,5463.8,5340.25,175710,0.0275,22.58,23.47,23.69,21.56,-0.0379,8.09,8.09,8.09,8.09,-0.0046,45.43,45.49,45.61,45.43,-0.0041,84.81,85.5,86.52,84.58,319.33,-0.009,3133.11,2985.47,147.64,989.01,879.99,109.02,20.86
11,2,2011,5310,5219.65,5319.45,5177.7,211250,0.0161,23.47,24.82,24.84,21.86,-0.0544,8.127,8.127,8.127,8.127,-0.0005,45.615,45.74,45.795,45.535,-0.0009,85.58,87.7,87.77,85.1,383.39,-0.0133,3206.61,3744.32,-537.71,1343.41,823.74,519.67,20.34
10,2,2011,5225.8,5246.05,5272.6,5196.8,225240,-0.0053,24.82,25.24,26.11,23.92,-0.0166,8.131,8.131,8.131,8.131,-0.0043,45.655,45.49,45.765,45.295,0.003,86.73,86.93,87.9,85.96,419.19,0.0002,3032.29,3987.16,-954.87,1660.73,1023.43,637.3,20.01
9,2,2011,5253.55,5293.05,5339.45,5225.65,246530,-0.0111,25.24,24.74,26.03,24.53,0.0202,8.166,8.166,8.166,8.166,-0.0016,45.52,45.31,45.53,45.08,0.0063,86.71,87.35,87.95,86.36,367.21,-0.0026,3680.57,4289.57,-609,1385.4,1270.4,115,20.12
8,2,2011,5312.55,5432.35,5432.35,5303.4,155600,-0.0155,24.74,24.69,25.32,23.17,0.002,8.179,8.179,8.179,8.179,-0.0034,45.235,45.315,45.43,45.165,-0.002,86.94,87.41,88.11,85.88,414.88,-0.0062,2966.06,3692.6,-726.54,1318.56,869.59,448.97,20.35
7,2,2011,5396,5430.15,5440.35,5376.95,150450,0,24.69,24.41,25.44,23.59,0.0115,8.207,8.207,8.207,8.207,0.0013,45.325,45.515,45.665,45.315,-0.0055,87.48,89.06,89.54,87.18,324.98,-0.0174,2544.42,2400.38,144.04,1621.58,1384.13,237.45,20.69
4,2,2011,5395.75,5519.9,5556.3,5369.05,187820,-0.0237,24.41,22.69,24.77,21.96,0.0758,8.196,8.196,8.196,8.196,0.0042,45.575,45.565,45.695,45.445,0.0002,89.03,90.63,91.67,88.45,359.93,-0.0167,2544.42,2400.38,144.04,1621.58,1384.13,237.45,20.67
3,2,2011,5526.75,5430.45,5532.65,5418,154230,0.0174,22.69,23.52,23.54,22.46,-0.0353,8.162,8.162,8.162,8.162,0.0015,45.565,45.635,45.695,45.445,-0.0001,90.54,90.93,92.05,90,290.49,-0.0035,2602.43,2063.72,538.71,1155.2,1200.65,-45.45,21.16
2,2,2011,5432,5469.55,5490.6,5415.65,172200,0.0027,23.52,23.73,23.73,21.65,-0.0088,8.15,8.15,8.15,8.15,-0.0005,45.57,45.43,45.705,45.37,0.0026,90.86,90.51,91.78,90.1,312.11,0.001,3112.79,3194.52,-81.73,1958.92,1278.54,680.38,20.80
1,2,2011,5417.2,5537.3,5539.15,5402,171230,-0.0161,23.73,23.41,24.69,21.67,0.0137,8.154,8.154,8.154,8.154,0.0007,45.45,45.92,45.95,45.42,-0.0082,90.77,92.2,92.45,90.33,392.88,-0.0154,2853.09,3889.89,-1036.8,1779.34,1148.94,630.4,20.70
31,1,2011,5505.9,5452.55,5526.85,5416.65,177850,-0.0011,23.41,22.58,24.67,22.58,0.0368,8.148,8.148,8.148,8.148,0.002,45.825,45.825,46.035,45.745,-0.0021,92.19,89.97,92.84,88.4,436.8,0.0319,2599.84,3520.22,-920.38,2064.48,1056.34,1008.14,21.06
28,1,2011,5512.15,5614,5614.4,5459.55,173110,-0.0164,22.58,22.09,23.79,21.74,0.0222,8.132,8.132,8.132,8.132,-0.002,45.92,45.59,45.92,45.42,0.009,89.34,85.28,89.73,85.11,584.79,0.0432,3481.28,4188.12,-706.84,1769.19,1687.95,81.24,21.23
27,1,2011,5604.3,5725.3,5726.1,5594.95,201500,-0.0146,22.09,20.78,22.27,19.08,0.063,8.148,8.148,8.148,8.148,-0.0007,45.51,45.51,45.69,45.41,0.0008,85.64,87.55,87.66,85.21,369.38,-0.0194,4176.53,5827.94,-1651.41,1325.11,1580.7,-255.59,21.64
25,1,2011,5687.4,5763.3,5801.55,5680.65,126130,-0.0097,20.78,20.17,21.1,18.93,0.0302,8.154,8.154,8.154,8.154,-0.0038,45.71,45.47,45.82,45.43,0.0053,86.19,87.7,87.85,86.12,338.65,-0.0191,3153.89,2880.9,272.99,1134.09,1303.77,-169.68,21.96
24,1,2011,5743.25,5717.1,5756,5697.75,108830,0.0082,20.17,21.03,21.14,20.1,-0.0409,8.185,8.185,8.185,8.185,0.0017,45.47,45.56,45.71,45.47,-0.0035,87.87,89.26,89.63,87.27,356.09,-0.0139,2558.12,2494.17,63.95,1474.93,1238.42,236.51,22.26
21,1,2011,5696.5,5692.05,5717.55,5674.5,119990,-0.0026,21.03,21.01,21.49,19.06,0.001,8.171,8.171,8.171,8.171,0.005,45.63,45.56,45.79,45.46,-0.0012,89.11,89.45,90.22,88.87,287.81,0.0028,2461.85,2829.85,-368,1061.92,838.78,223.14,22.41
20,1,2011,5711.6,5656,5729.45,5634.5,130500,0.0036,21.01,21.09,21.77,20.06,-0.0038,8.13,8.13,8.13,8.13,-0.0066,45.685,45.465,45.845,45.235,0.0078,88.86,90.7,90.86,88,25.96,-0.022,2723.52,3667.43,-943.91,1432.83,1176.51,256.32,22.59
19,1,2011,5691.05,5737.35,5747.65,5662.55,146720,-0.0058,21.09,21.46,21.84,20.6,-0.0172,8.184,8.184,8.184,8.184,-0.0012,45.33,45.41,45.55,45.26,-0.0025,90.86,91.34,92.1,90.47,109.53,-0.0057,3167.71,3438.09,-270.38,1540.76,1052.23,488.53,22.51
18,1,2011,5724.05,5682.55,5730.5,5671.25,141010,0.0123,21.46,23.57,23.64,21.44,-0.0895,8.194,8.194,8.194,8.194,-0.0049,45.445,45.53,45.58,45.315,-0.0004,91.38,91.51,91.9,90.55,211.93,-0.0017,2699.71,2627.17,72.54,1149.84,1176.04,-26.2,22.66
17,1,2011,5654.75,5648.8,5696.15,5624.15,148500,0,23.57,23.81,25.52,23.57,-0.0101,8.234,8.234,8.234,8.234,0.0052,45.465,45.305,45.665,45.195,0.0022,91.46,91.25,91.795,90.325,262.63,-1.00E-04,2569.5,2742.5,-173,1067.54,707.72,359.82,22.50
14,1,2011,5654.55,5752.1,5833.65,5639.65,174570,-0.0169,23.81,23.15,24.06,20.99,0.0285,8.191,8.191,8.191,8.191,0.006,45.365,45.095,45.465,44.985,0.0051,91.54,90.99,91.69,90.1,313.33,0.0015,2020.72,2769.32,-748.6,1381.9,1091.79,290.11,22.50
13,1,2011,5751.9,5850.75,5857.75,5736.7,175350,-0.019,23.15,21.41,23.49,21.15,0.0813,8.142,8.142,8.142,8.142,-0.0044,45.135,45.145,45.285,44.905,0.0026,91.4,92,92.37,90.75,358.9,-0.005,3370.21,3619.98,-249.77,1405.47,1163.05,242.42,22.92
12,1,2011,5863.25,5800.05,5874.2,5711.3,188120,0.019,21.41,22.33,23.76,20.44,-0.0412,8.178,8.178,8.178,8.178,-0.0037,45.02,45.1,45.225,45.02,-0.003,91.86,91.18,92.39,90.79,382.69,0.0082,3366.8,3738.3,-371.5,1495.93,1136.72,359.21,23.41
11,1,2011,5754.1,5767.95,5842.6,5698.2,161260,-0.0015,22.33,23.16,24.11,21.73,-0.0358,8.208,8.208,8.208,8.208,-0.0022,45.155,45.47,45.47,45.075,-0.0043,91.11,89.31,91.39,88.93,429.76,0.0208,2726.62,3889.19,-1162.57,1854.65,790.47,1064.18,22.98
10,1,2011,5762.85,5901.3,5907.25,5740.95,156950,-0.024,23.16,20.82,23.24,19.61,0.1124,8.226,8.226,8.226,8.226,0.0033,45.35,45.29,45.57,45.235,-0.0001,89.25,89,89.98,88.13,430.28,0.0139,2633.69,3772.47,-1138.78,1729.36,710.82,1018.54,23.01
7,1,2011,5904.6,6030.9,6051.2,5883.6,171810,-0.0238,20.82,18.2,20.87,17.64,0.144,8.199,8.199,8.199,8.199,0.009,45.355,45.255,45.535,45.135,0,88.03,88.18,89.48,87.25,444.81,-0.004,2397.19,3437.93,-1040.74,2179.56,1063.73,1115.83,23.56
6,1,2011,6048.25,6107,6116.15,6022.3,152340,-0.0052,18.2,17.88,18.87,16.69,0.0179,8.126,8.126,8.126,8.126,0.0072,45.355,45.347,45.45,45.115,0.0007,88.38,90.47,90.71,87.85,440.46,-0.0213,3274.86,3660.49,-385.63,1240.16,1578.21,-338.05,24.14
