"","Price","Chg","GSECPrice","GSECChg","FXPrice","FXChg","OilPrice","OilChg","Nifty_PE","Nifty.Vol","VIXChg","VIXPrice","FII_BUY","FII_SELL","DII_BUY","DII_SELL"
"417",11222.05,0.0066,7.378,-0.0014,70.332,-0.0034,61.78,0.0121,27.98,12.89450874636,-0.0091,0.0368561688012531,8.45457070018712,8.81110680740698,8.53435704609464,7.9528437172458
"418",11148.2,-0.0116,7.388,-0.0034,70.57,0.0079,61.04,-0.0101,27.8,12.7871423576847,0.0398,0.0365196749748927,7.9970644273241,8.30108235250621,8.25518926202027,7.93366424953361
"419",11278.9,-0.002,7.413,0.0022,70.015,-0.0026,61.66,-6e-04,28.14,12.8670065037255,0.0334,0.0379722802354281,8.14592659088798,8.45413410870309,8.24599058360823,7.92113279338518
"420",11301.8,-0.0051,7.397,0.003,70.2,0.0069,61.7,-0.0068,28.24,12.8294141243461,-0.0334,0.0392387679026879,8.53464600122899,8.65580490731709,8.05828933117636,7.81680787866491
"421",11359.45,-0.012,7.375,-9e-04,69.72,0.0011,62.12,0.0117,28.38,12.8288778306589,-0.0042,0.0379290726341741,8.51959031601596,8.65051181140627,8.13490735625548,8.06418039694331
"422",11497.9,-0.0087,7.382,-0.0016,69.645,0.0038,61.4,-0.0137,28.73,12.7293207892947,0.0017,0.0377679161552261,8.48768198804185,8.61244518770975,8.04345780782859,7.73827895029287
"423",11598.25,-0.0097,7.394,-4e-04,69.38,0.0041,62.25,0.005,28.95,12.6083660624727,0.0999,0.037832214130332,8.25828773835809,8.47813214551546,8.12010688292294,8.0930008176033
"424",11712.25,-0.0011,7.397,0.0015,69.095,-0.0045,61.94,0.0021,29.24,12.6297705218994,0.0457,0.0416103193592011,8.30272192688191,8.39740013702499,8.1537928252977,8.13724084728721
"425",11724.75,-0.002,7.386,-0.0038,69.41,-0.0019,61.81,-0.0281,29.27,12.848663102473,0.0529,0.0435113673447188,8.65858858159755,8.54905225863994,7.93166916481637,8.18193301994719
"426",11748.15,-6e-04,7.414,8e-04,69.647,-0.0024,63.91,0.0065,29.33,13.1855822782259,0.0051,0.0458137670369946,9.01963738895431,9.00567381479268,8.35262510500626,8.16373592234778
"427",11754.65,0.0097,7.408,-0.0058,69.85,-0.0046,63.3,-0.0293,29.34,12.7173381725245,-0.0652,0.0460458155865086,8.3766406365894,8.39279029273664,8.31397725958636,8.05821021111796
"428",11641.8,-0.0072,7.451,0.0036,70.17,0.003,65.21,-0.0103,29.06,13.3119253258538,-0.0202,0.0430431507586355,9.23399439664029,8.7723980421802,8.42115354561628,9.06092579243269
"429",11726.15,0.013,7.424,-0.0066,69.96,0.0027,65.89,-0.0062,29.27,12.7224826475901,-0.0378,0.0421718502899315,8.56315268635239,8.35709016480298,8.06519292470138,8.25292291165511
"430",11575.95,-0.0016,7.473,-1e-04,69.77,0.001,66.3,0.0091,28.94,12.5155406713038,0.0247,0.0405761817812944,8.16305787702951,8.22854265014989,7.98399925178824,7.91399274214175
"431",11594.45,-0.0135,7.474,0.0073,69.7,0.0042,65.7,0.0266,28.94,12.4698205676863,0.0578,0.0415800415800416,7.86571372765262,7.83727413219686,7.93608457860512,7.96016654874953
"432",11752.8,-0.0029,7.42,0.0041,69.395,-5e-04,64,0.0038,29.33,12.7356709546194,0.0481,0.0439850450846712,8.94894184103792,8.80406693726007,8.00515016024381,8.11191006674808
"433",11787.15,0.0083,7.39,-3e-04,69.53,0.0019,64.05,0.0103,29.42,12.7779557385971,0.0143,0.046098882102109,8.57250111637949,8.35367376158488,8.42589993296985,8.41771092053078
"434",11690.35,0.004,7.392,-0.0023,69.395,0.003,63.4,-0.0077,29.18,12.5776362019627,0.0186,0.0467562828755114,8.27217972744318,8.07098421073622,8.2784358772503,8.11870469009266
"435",11643.45,0.004,7.409,0.0052,69.19,0.0025,63.89,0.0049,29.06,12.4131274644948,0.0019,0.0476247172282415,8.2904757613987,8.0353695806092,8.05753268715708,8.06258405653666
"436",11596.7,0.0011,7.371,5e-04,69.02,-0.0019,63.58,-0.0159,28.94,12.5417588590304,-0.0082,0.0477156149349875,8.45087388562245,8.34347055768565,7.96535805554967,7.97109956556492
"437",11584.3,-0.0075,7.367,-9e-04,69.15,-0.0019,64.61,0.0098,28.91,12.7936926298752,0.0419,0.0473260766682442,8.76934238229699,8.51799686838137,8.06278885802959,7.90575133561573
"438",11671.95,0.0058,7.374,-0.0035,69.28,-0.004,63.98,-0.0065,29.13,12.613103194363,0.0063,0.0493096646942801,8.47309291252232,8.18086414454288,7.90102927396773,8.12820459698076
"439",11604.5,-0.0053,7.4,0.0064,69.555,0.0056,64.4,0.0209,28.96,12.4720074510993,0.0957,0.0496216350328743,8.52955052410496,8.46222367431059,7.80502627701904,8.03161612323665
"440",11665.95,0.0059,7.353,7e-04,69.17,0.0028,63.08,0.0158,29.12,12.4937672179038,-0.0138,0.0543699877667528,8.36154939744864,8.15519553551741,8.04917479030048,8.14809569176466
"441",11598,-0.0039,7.348,0.0106,68.98,0.0077,62.1,-0.0058,28.95,12.7629131573756,-0.0071,0.0536193029490617,8.62515571890324,8.66496125993209,8.5199992507467,8.24483050893941
"442",11643.95,-0.0059,7.271,-1e-04,68.45,-0.0068,62.46,-0.0019,29.06,12.8097326595886,0.0387,0.0532410488486623,8.59180517938979,8.7683891682376,8.171322527615,8.19391157479096
"443",11713.2,0.0038,7.272,-0.0101,68.92,-0.0041,62.58,0.0161,29.24,12.8639293793115,0.0043,0.0553020876538089,8.61426000924634,8.51043238860629,8.10764777014092,8.23149847619455
"444",11623.9,0.0047,7.346,0.0031,69.185,-1e-04,60.14,0.0142,29.01,12.9391133897518,0.032,0.0581902822228688,9.10992538478544,9.11941187854794,8.8690296487347,8.59118501396771
"445",11570,0.0109,7.323,-5e-04,69.19,0.0013,59.3,-0.0019,28.36,13.1762453183534,-0.0232,0.0600510433868788,9.22719257260967,8.791096774959,8.86307813207556,9.12111782487804
"446",11445.05,-0.0033,7.327,-0.002,69.1,0.0015,59.41,-0.0088,28.05,12.7669733219285,0.0341,0.0586596275113653,8.84809278681753,8.60885855512288,8.29100751753583,8.25658917679956
"447",11483.25,0.0114,7.342,-0.0173,68.996,0.0015,59.94,0.019,28.15,12.5517169753198,-0.0112,0.0606612071580224,8.50039488662034,8.27325747337315,8.2337899516893,8.28470107814963
"448",11354.25,-0.009,7.471,-0.0044,68.89,-0.004,58.82,-0.0037,27.83,12.5928984494194,0.0244,0.0599790073474284,8.78113467296116,8.75776164351327,8.07315667930797,8.07705278409109
"449",11456.9,-0.0056,7.504,-0.0017,69.17,0.0052,59.04,-0.0157,28.08,12.8640847553218,0.0151,0.0614439324116744,9.00576584424462,8.82104925680282,8.40206512819936,8.54317862648796
"450",11521.05,-0.001,7.517,-0.0025,68.79,-0.0033,59.83,0.0136,28.24,12.8112079487669,-0.0279,0.0623733042257914,8.88908634869681,8.60900270557971,8.10742785054625,8.44294367078346
"451",11532.4,0.0061,7.536,0.0075,69.015,0.0057,59.03,-0.001,28.27,12.6949593617774,-0.0241,0.0606336213430347,8.72615830200502,8.30143480253393,7.99201506142585,8.34543643011873
"452",11462.2,0.0031,7.48,-0.0029,68.625,-0.0049,59.09,0.0097,28.1,12.676857219759,0.0652,0.0591715976331361,8.62515571890324,8.22872147394354,8.00253356056248,8.35642097082799
"453",11426.85,0.0074,7.502,-0.0068,68.963,-0.0058,58.52,-0.0015,28.01,13.0470146358145,0.0472,0.0630318310746927,9.68778685930802,9.37551916090941,8.29736164933929,8.72317105165996
"454",11343.25,1e-04,7.553,7e-04,69.365,-0.0024,58.61,0.006,27.81,12.5929663680529,-0.0083,0.066006600660066,8.63869906647631,8.33398884507823,7.93945823836667,8.19522604547782
"455",11341.7,0.0036,7.548,0.0047,69.529,-0.0014,58.26,0.0244,27.8,12.8557902681628,0.0119,0.0654557355588283,9.05983138645689,8.6793834669132,8.11158907364668,8.48487865562647
"456",11301.2,0.0119,7.513,1e-04,69.625,-0.0032,56.87,0.0014,27.7,12.8772553637115,0.0136,0.0662361318099023,9.06113245653808,8.72195767768854,8.33919746471329,8.55163519702038
"457",11168.05,0.012,7.512,-0.0027,69.85,-0.0023,56.79,0.0128,27.38,12.7720680404296,-0.003,0.0671366230278617,9.00738785291134,8.3785217542241,8.10702705074942,8.57040214974738
"458",11035.4,-0.0021,7.532,-0.0063,70.012,-0.0015,56.07,-0.0104,27.05,12.6963995998188,-0.0231,0.0669344042838019,8.52486965185575,8.2798163253538,7.98781655675537,8.13609674099169
"459",11058.2,5e-04,7.58,0.0011,70.116,5e-04,56.66,0.0078,27.11,12.6798503938204,-0.0203,0.0653915317966323,8.58473781469784,8.34558365551395,8.04293412060889,8.3033041843974
"460",11053,0.006,7.572,0.0021,70.08,-0.0058,56.22,-0.006,27.09,12.8281265359819,-0.003,0.0640614990390775,8.75919775037137,8.5637370249493,8.16155485287358,8.38527877649264
"461",10987.45,0.0114,7.556,0,70.49,-0.0059,56.56,-5e-04,26.93,12.8299233370875,-0.0379,0.0638671563148651,8.61179766772496,8.46467809830494,8.50029318743018,8.37455762413311
"462",10863.5,0.0066,7.556,-0.0046,71,0.0023,55.8,-0.0248,26.49,12.6395743623322,-0.1096,0.0614439324116744,9.15294957819693,9.13171590811927,8.202665991375,8.17007812021649
"463",10792.5,-0.0013,7.591,-0.0106,70.84,-0.0051,57.22,0.0049,26.32,13.3757024214336,-0.0328,0.0547120776911503,9.46443437809338,9.17805785378577,8.58951199252902,9.27008083833647
"464",10806.65,-0.0026,7.672,0.0112,71.2,0.0034,56.94,0.0259,26.36,12.8507646058207,0.1041,0.0529170525201746,8.52791352277262,8.44049571554373,8.24158987617965,8.22383101768926
"465",10835.3,-0.0041,7.587,4e-04,70.96,0.0018,55.5,4e-04,26.43,12.9359133100266,0.1144,0.058428279287175,8.78410249613775,8.48785500483727,8.16770096134475,8.35361487743942
"466",10880.1,0.0082,7.584,-0.0028,70.834,-0.0028,55.48,-0.0311,26.53,12.863359460639,-0.006,0.0651147647729123,8.86450079852776,8.50550717513222,8.12069872650317,8.53890967240004
"467",10791.65,2e-04,7.605,0.0081,71.035,-0.0018,57.26,0.0053,26.32,12.891313654519,-0.0375,0.0647249190938511,9.25320731416496,8.32530118360563,8.22091427173894,7.96520523744459
"468",10789.85,0.0051,7.544,-1e-04,71.165,0.0022,56.96,7e-04,26.31,12.5410795233231,-0.0588,0.0622955925868245,8.49129470204863,8.47984224915139,7.81004444482048,7.72450850850125
"469",10735.45,0.0124,7.545,-0.0046,71.01,-0.0041,56.92,0.0148,26.5,12.5748737692667,-0.0765,0.058633831720903,8.45564539360394,8.29106268358566,7.84837953459173,7.80315326960174
"470",10640.95,-0.0078,7.58,4e-04,71.387,8e-04,56.27,-0.0011,26.32,12.7525742457486,0.0936,0.0555555555555556,8.74893963153771,8.92847998723444,8.36142086409581,7.57148909672371
"471",10724.4,-0.002,7.577,0.0074,71.33,0.0044,55.59,0.0217,26.53,13.1651929553797,0.0436,0.0607533414337789,8.50659725220283,8.68503204499079,8.34762595142204,8.12174771869032
"472",10746.05,-0.0044,7.521,0.0074,71.02,0.002,54.41,0.0095,26.58,13.3487656134335,0.0027,0.0634014899350135,8.59508343034398,8.64033959623795,8.13626653767521,7.69206769729417
"473",10793.65,-0.0035,7.466,-0.009,70.875,0.0048,53.9,0.0151,26.6,12.6821825932077,-0.0013,0.0635727908455181,8.41980745914233,8.55884556107961,8.03679330790827,7.77467928050452
"474",10831.4,-0.0053,7.534,7e-04,70.535,-0.0085,53.1,0.0132,26.84,12.5856043716118,-0.0057,0.0634920634920635,8.29907449434977,8.40892400523027,7.8002081328762,7.84922630938659
"475",10888.8,-0.005,7.529,7e-04,71.14,-5e-04,52.41,-0.0059,26.96,12.5637121241557,0.0175,0.0631313131313131,8.28950432579412,8.32042619991075,8.01535373747988,8.08936897098697
"476",10943.6,-0.0114,7.524,0.0031,71.175,-0.0018,52.72,0.0015,27.1,12.7736282580419,0.0086,0.0642363899148868,8.39717240385963,8.18612472807756,7.96038645440042,8.2493712609465
"477",11069.4,6e-04,7.501,-0.0085,71.3,-0.0035,52.64,-0.0254,27.41,12.4819604380992,-0.0125,0.0647878198898607,8.11091074938168,7.97680143204848,8.01286971612538,7.91039250019044
"478",11062.45,0.0117,7.565,-0.0066,71.55,3e-04,54.01,0.0065,27.39,12.6065587120912,-0.0095,0.0639795265515035,8.30411877577881,8.11537442730823,8.16318326459123,8.00104677061575
"479",10934.35,0.002,7.615,-0.0074,71.53,-0.0025,53.66,-0.0165,27.07,12.4991153242241,0.0037,0.0633713561470216,8.0267027328615,7.8789053393794,7.9886040599359,7.92039928281443
"480",10912.25,0.0017,7.672,0.0081,71.71,0.0038,54.56,-0.0127,27.02,12.6707496132702,2e-04,0.0636031165527111,8.2240187300394,8.25364162238155,7.88020703858314,7.90457106372114
"481",10893.65,0.0058,7.61,0.017,71.435,0.0067,55.26,0.0273,26.4,13.0862594021734,-0.0819,0.0636132315521628,8.87044106966797,8.66604930832049,8.30027522089622,8.30153406181165
"482",10830.95,0.0168,7.483,-0.009,70.96,-0.0039,53.79,-0.0081,26.26,13.3126861720838,-0.0408,0.0584026865235801,9.30219093784794,8.98163136218909,8.65718988884297,8.9072969152917
"483",10651.8,0,7.551,0.0035,71.235,-0.0022,54.23,0.0173,25.84,12.9241806953794,-0.0313,0.0560224089635854,8.79207265914641,8.77208499104493,8.45858478566947,8.34595874483946
"484",10652.2,-9e-04,7.525,-0.0021,71.39,0.0045,53.31,0.0254,25.84,12.7852389281387,-0.0249,0.0542667209333876,8.69255391103126,8.75032509266286,8.22704675157066,8.20508180504128
"485",10661.55,-0.011,7.541,-7e-04,71.07,0.0024,51.99,-0.0317,25.85,12.9472477951007,0.0683,0.0529170525201746,8.80665168509711,8.77262269669736,8.22074211673445,8.19559301542766
"486",10780.55,-0.0064,7.546,-0.0015,70.9,-0.0014,53.69,0.0105,26.14,13.046453783304,0.0146,0.0565291124929339,8.52562950543699,8.37863891951345,8.04516190786822,8.09132739721037
"487",10849.8,0.0017,7.557,-0.0026,71,-0.0027,53.13,0.0097,26.31,12.7968548194121,-0.0359,0.0573558933180384,8.32392150013199,8.34658041849031,7.94185749055258,7.79260487814179
"488",10831.5,-0.0084,7.577,0.0058,71.19,-0.001,52.62,0.001,26.32,12.6077974340226,0.0056,0.0552944429084877,8.23956441481358,8.42589116820944,8.07781342809827,7.87793174197402
"489",10922.75,-0.0036,7.533,-0.0048,71.26,0.001,52.57,-0.0308,26.54,12.6141011320415,-0.009,0.0556018904642758,8.5770099575934,8.59169565717569,8.11445037450867,8.1393150398264
