Chg,VIXPrice,VIXOpen,VIXHigh,VIXLow,VIXChg,GSECPrice,GSECOpen,GSECHigh,GSECLow,GSECChg,FXPrice,FXOpen,FXHigh,FXLow,FXChg,OilPrice,OilOpen,OilHigh,OilLow,OilChg,FII_BUY,FII_SELL,DII_BUY,DII_SELL,Nifty_PE
-0.0029,24.05,22.735,24.5625,20.4075,0.0578,7.474,7.455,7.497,7.455,0.0073,69.7,69.366,69.906,69.366,0.0042,65.7,64,65.92,64,0.0266,2606.37,2533.29,2796.39,2864.55,28.94
0.0083,22.735,21.6925,23.045,18.5,0.0481,7.42,7.412,7.43,7.408,0.0041,69.395,69.417,69.619,69.33,-5.00E-04,64,63.75,64.16,63.46,0.0038,7699.74,6661.28,2996.35,3333.94,29.33
0.004,21.6925,21.3875,21.885,19.6725,0.0143,7.39,7.39,7.404,7.376,-3.00E-04,69.53,69.422,69.69,69.422,0.0019,64.05,63.57,64.37,62.99,0.0103,5284.33,4245.75,4563.75,4526.53,29.42
0.004,21.3875,20.9975,22.24,18.76,0.0186,7.392,7.411,7.414,7.387,-0.0023,69.395,69.174,69.483,69.045,0.003,63.4,63.76,63.84,63.03,-0.0077,3913.47,3200.25,3938.03,3356.67,29.18
0.0011,20.9975,20.9575,21.3025,18.675,0.0019,7.409,7.383,7.41,7.38,0.0052,69.19,69.03,69.39,69.03,0.0025,63.89,63.71,64.65,63.66,0.0049,3985.73,3088.28,3157.49,3173.48,29.06
-0.0075,20.9575,21.13,21.34,19.4125,-0.0082,7.371,7.381,7.381,7.362,5.00E-04,69.02,69.164,69.222,68.837,-0.0019,63.58,64.48,64.49,63.31,-0.0159,4679.16,4202.65,2879.46,2896.04,28.94
0.0058,21.13,20.28,21.28,18.7,0.0419,7.367,7.363,7.379,7.356,-9.00E-04,69.15,69.258,69.366,69.09,-0.0019,64.61,64.22,64.7,64.05,0.0098,6433.94,5004.02,3174.13,2712.84,28.91
-0.0053,20.28,20.1525,20.6625,16.55,0.0063,7.374,7.411,7.418,7.373,-0.0035,69.28,69.538,69.74,69.248,-0.004,63.98,64.4,64.79,63.68,-0.0065,4784.29,3571.94,2700.06,3388.71,29.13
0.0059,20.1525,18.3925,20.4575,18.3925,0.0957,7.4,7.374,7.411,7.374,0.0064,69.555,69.335,69.72,69.335,0.0056,64.4,63.33,64.48,63.13,0.0209,5062.17,4732.57,2452.9,3076.71,28.96
-0.0039,18.3925,18.65,19.075,16.7625,-0.0138,7.353,7.352,7.362,7.316,7.00E-04,69.17,68.992,69.338,68.986,0.0028,63.08,62.18,63.34,61.82,0.0158,4279.32,3481.42,3131.21,3456.79,29.12
-0.0059,18.65,18.7825,19.325,18.25,-0.0071,7.348,7.271,7.348,7.229,0.0106,68.98,68.54,69.22,68.52,0.0077,62.1,62.5,62.77,61.89,-0.0058,5570.03,5796.22,5014.05,3807.89,28.95
0.0038,18.7825,18.0825,18.8825,17.29,0.0387,7.271,7.28,7.288,7.255,-1.00E-04,68.45,68.73,68.835,68.39,-0.0068,62.46,62.64,62.99,62.05,-0.0019,5387.33,6427.81,3538.02,3618.85,29.06
0.0047,18.0825,18.005,18.5525,17.44,0.0043,7.272,7.356,7.356,7.271,-0.0101,68.92,69.28,69.39,68.72,-0.0041,62.58,61.81,62.75,61.6,0.0161,5509.67,4966.31,3319.76,3757.46,29.24
0.0109,17.185,16.6525,17.43,16.2375,0.032,7.346,7.329,7.351,7.31,0.0031,69.185,69.178,69.32,69.042,-1.00E-04,60.14,59.53,60.73,59.41,0.0142,9044.62,9130.83,7108.38,5383.99,29.01
-0.0033,16.6525,17.0475,17.3325,15.75,-0.0232,7.323,7.319,7.334,7.301,-5.00E-04,69.19,69.124,69.38,68.95,0.0013,59.3,59.4,59.56,58.2,-0.0019,10169.95,6575.44,7066.2,9146.42,28.36
0.0114,17.0475,16.485,17.4225,14.545,0.0341,7.327,7.344,7.357,7.323,-0.002,69.1,69.039,69.187,68.78,0.0015,59.41,60.03,60.22,58.81,-0.0088,6961.1,5479.99,3987.85,3852.93,28.05
-0.009,16.485,16.6725,16.6725,15.5175,-0.0112,7.342,7.329,7.343,7.328,-0.0173,68.996,68.931,69.017,68.779,0.0015,59.94,59.12,60.38,59.04,0.019,4916.71,3917.69,3766.08,3962.78,28.15
-0.0056,16.6725,16.275,17.0275,14.2575,0.0244,7.471,7.471,7.474,7.456,-0.0044,68.89,69.159,69.176,68.795,-0.004,58.82,58.98,59.35,58.17,-0.0037,6510.26,6359.86,3207.21,3219.73,27.83
-0.001,16.275,16.0325,16.805,12.675,0.0151,7.504,7.477,7.506,7.474,-0.0017,69.17,68.65,69.17,68.54,0.0052,59.04,59.87,60.07,58.28,-0.0157,8149.94,6775.37,4456.26,5131.63,28.08
0.0061,16.0325,16.4925,16.4925,14.485,-0.0279,7.517,7.535,7.544,7.513,-0.0025,68.79,69.027,69.176,68.731,-0.0033,59.83,59.02,60.12,58.39,0.0136,7252.39,5480.78,3319.03,4642.2,28.24
0.0031,16.4925,16.9,17.1775,14.55,-0.0241,7.536,7.494,7.545,7.479,0.0075,69.015,68.619,69.067,68.35,0.0057,59.03,59.01,59.57,58.62,-0.001,6162.01,4029.65,2957.25,4210.92,28.27
0.0074,16.9,15.865,17.1875,14.2675,0.0652,7.48,7.477,7.486,7.452,-0.0029,68.625,68.959,68.959,68.431,-0.0049,59.09,58.45,59.23,58.05,0.0097,5570.03,3747.04,2988.52,4257.43,28.1
1.00E-04,15.865,15.15,16.3925,11.845,0.0472,7.502,7.558,7.561,7.5,-0.0068,68.963,69.357,69.372,68.935,-0.0058,58.52,58.51,58.95,57.74,-0.0015,16119.53,11796.04,4013.27,6143.63,28.01
0.0036,15.15,15.2775,15.5225,13.7625,-0.0083,7.553,7.59,7.59,7.536,7.00E-04,69.365,69.525,69.755,69.255,-0.0024,58.61,58.35,58.74,58,0.006,5645.98,4162.99,2805.84,3623.61,27.81
0.0119,15.2775,15.0975,15.595,12.3,0.0119,7.548,7.534,7.553,7.523,0.0047,69.529,69.607,69.794,69.419,-0.0014,58.26,57.09,58.48,57.01,0.0244,8602.7,5880.42,3332.87,4841.01,27.8
0.012,15.0975,14.895,15.1975,13.84,0.0136,7.513,7.527,7.536,7.493,1.00E-04,69.625,69.821,69.821,69.491,-0.0032,56.87,56.76,57.55,56.74,0.0014,8613.9,6136.18,4184.73,5175.21,27.7
-0.0021,14.895,14.94,15.38,13.67,-0.003,7.512,7.54,7.542,7.503,-0.0027,69.85,70.028,70.041,69.808,-0.0023,56.79,56.07,57.01,55.96,0.0128,8163.17,4352.57,3317.7,5273.25,27.38
5.00E-04,14.94,15.2925,15.4125,12.92,-0.0231,7.532,7.565,7.571,7.524,-0.0063,70.012,70.111,70.245,69.827,-0.0015,56.07,56.43,56.51,54.52,-0.0104,5038.53,3943.47,2944.86,3415.56,27.05
0.006,15.2925,15.61,15.6875,14.3125,-0.0203,7.58,7.575,7.58,7.561,0.0011,70.116,70.151,70.152,69.95,5.00E-04,56.66,56.2,56.99,56.08,0.0078,5349.39,4211.54,3111.73,4037.19,27.11
0.0114,15.61,15.6575,15.735,14.2875,-0.003,7.572,7.554,7.587,7.548,0.0021,70.08,70.479,70.692,70.022,-0.0058,56.22,56.28,56.4,55.42,-0.006,6369,5238.22,3503.63,4382.08,27.09
0.0066,15.6575,16.275,16.86,15.45,-0.0379,7.556,7.55,7.561,7.53,0,70.49,70.963,70.975,70.448,-0.0059,56.56,56.45,57.19,56.09,-5.00E-04,5496.12,4744.2,4916.21,4335.35,26.93
-0.0013,16.275,18.2775,18.2775,15.895,-0.1096,7.556,7.588,7.589,7.545,-0.0046,71,70.811,71,70.715,0.0023,55.8,57.22,57.88,55.57,-0.0248,9442.25,9243.87,3650.67,3533.62,26.49
-0.0026,18.2775,18.8975,18.8975,17.065,-0.0328,7.591,7.679,7.679,7.591,-0.0106,70.84,71.231,71.271,70.713,-0.0051,57.22,57,57.43,56.43,0.0049,12892.93,9682.33,5374.99,10615.61,26.32
-0.0041,18.8975,17.115,19.9775,14.13,0.1041,7.672,7.608,7.699,7.591,0.0112,71.2,71.01,71.491,70.929,0.0034,56.94,55.95,57.39,55.72,0.0259,5053.89,4630.85,3795.57,3728.76,26.36
0.0082,17.115,15.3575,18.0975,13.12,0.1144,7.587,7.624,7.624,7.578,4.00E-04,70.96,70.829,71.346,70.809,0.0018,55.5,55.46,56.08,55.02,4.00E-04,6529.61,4855.44,3525.23,4245.5,26.43
2.00E-04,15.3575,15.45,16.035,11.7,-0.006,7.584,7.591,7.611,7.582,-0.0028,70.834,71.034,71.102,70.827,-0.0028,55.48,57.17,57.53,55.08,-0.0311,7076.26,4941.91,3363.37,5109.77,26.53
0.0051,15.45,16.0525,16.0525,12.315,-0.0375,7.605,7.544,7.61,7.544,0.0081,71.035,71.195,71.265,71.035,-0.0018,57.26,56.84,57.81,56.71,0.0053,10437.99,4126.98,3717.9,2879.02,26.32
0.0124,16.0525,17.055,17.1725,12.1275,-0.0588,7.544,7.573,7.573,7.543,-1.00E-04,71.165,71.061,71.28,70.925,0.0022,56.96,57.24,57.61,56.64,7.00E-04,4872.17,4816.69,2465.24,2263.14,26.31
-0.0078,17.055,18.4675,18.4675,15.2375,-0.0765,7.545,7.571,7.572,7.541,-0.0046,71.01,71.32,71.344,70.933,-0.0041,56.92,55.94,57.55,55.48,0.0148,4701.54,3988.07,2561.58,2448.31,26.5
-0.002,18,16.46,18.1925,11.85,0.0936,7.58,7.601,7.601,7.565,4.00E-04,71.387,71.335,71.537,71.326,8.00E-04,56.27,56.33,56.73,56.12,-0.0011,6304,7543.79,4278.77,1942.03,26.32
-0.0044,16.46,15.7725,17.535,12.4475,0.0436,7.577,7.539,7.584,7.534,0.0074,71.33,71.028,71.464,71.028,0.0044,55.59,54.48,55.87,54.24,0.0217,4947.3,5913.73,4220.15,3366.9,26.53
-0.0035,15.7725,15.73,16.5775,12.09,0.0027,7.521,7.485,7.524,7.483,0.0074,71.02,70.869,71.233,70.8,0.002,54.41,53.96,54.68,53.08,0.0095,5405.02,5655.25,3416.14,2190.9,26.58
-0.0053,15.73,15.75,15.9025,11.81,-0.0013,7.466,7.469,7.479,7.436,-0.009,70.875,70.541,70.88,70.397,0.0048,53.9,53.35,54.6,53.27,0.0151,4536.03,5212.66,3092.68,2379.58,26.6
-0.005,15.75,15.84,15.975,13.23,-0.0057,7.534,7.54,7.54,7.51,7.00E-04,70.535,71.254,71.254,70.515,-0.0085,53.1,52.47,54.05,52.29,0.0132,4020.15,4486.93,2441.11,2563.75,26.84
-0.0114,15.84,15.5675,16.355,13.46,0.0175,7.529,7.524,7.548,7.509,7.00E-04,71.14,71.24,71.301,71.038,-5.00E-04,52.41,52.66,52.78,51.23,-0.0059,3981.86,4106.91,3027.08,3259.63,26.96
6.00E-04,15.5675,15.435,15.815,12.9675,0.0086,7.524,7.488,7.531,7.459,0.0031,71.175,71.395,71.434,71.015,-0.0018,52.72,52.59,52.99,52.08,0.0015,4434.51,3590.78,2865.18,3825.22,27.1
0.0117,15.435,15.63,16.2225,13.5975,-0.0125,7.501,7.573,7.588,7.47,-0.0085,71.3,71.639,71.769,71.271,-0.0035,52.64,53.94,54.21,51.8,-0.0254,3330.61,2912.6,3019.57,2725.46,27.41
0.002,15.63,15.78,15.9725,12.8325,-0.0095,7.565,7.602,7.602,7.565,-0.0066,71.55,71.52,71.683,71.492,3.00E-04,54.01,53.73,54.3,52.86,0.0065,4040.48,3345.51,3509.34,2984.08,27.39
0.0017,15.78,15.7225,15.9775,14.605,0.0037,7.615,7.669,7.672,7.609,-0.0074,71.53,71.714,71.812,71.528,-0.0025,53.66,54.86,55.21,53.47,-0.0165,3061.63,2640.98,2947.18,2752.87,27.07
0.0058,15.7225,15.72,16.4525,14.9675,2.00E-04,7.672,7.65,7.674,7.632,0.0081,71.71,71.469,71.845,71.462,0.0038,54.56,55.32,55.75,53.29,-0.0127,3729.46,3841.59,2644.42,2709.64,27.02
0.0168,15.72,17.1225,17.185,15.545,-0.0819,7.61,7.47,7.651,7.425,0.017,71.435,71.115,71.485,70.952,0.0067,55.26,54.01,55.66,53.37,0.0273,7118.42,5802.53,4024.98,4030.05,26.4
0,17.1225,17.85,17.85,16.445,-0.0408,7.483,7.532,7.551,7.482,-0.009,70.96,70.959,71.215,70.865,-0.0039,53.79,54.28,55.37,53.62,-0.0081,10962.01,7955.6,5751.35,7385.67,26.26
-9.00E-04,17.85,18.4275,18.4275,15.9775,-0.0313,7.551,7.541,7.556,7.533,0.0035,71.235,71.423,71.423,71.123,-0.0022,54.23,53.24,54.93,53.09,0.0173,6581.86,6451.61,4715.38,4213.12,25.84
-0.011,18.4275,18.8975,19.795,18.04,-0.0249,7.525,7.533,7.551,7.522,-0.0021,71.39,71.085,71.461,71.026,0.0045,53.31,52.12,53.93,51.84,0.0254,5958.38,6312.74,3740.77,3659.5,25.84
-0.0064,18.8975,17.69,19.28,14.5875,0.0683,7.541,7.558,7.562,7.535,-7.00E-04,71.07,70.92,71.196,70.915,0.0024,51.99,53.56,53.64,51.33,-0.0317,6678.52,6455.08,3717.26,3624.94,25.85
0.0017,17.69,17.435,18.14,14.365,0.0146,7.546,7.578,7.578,7.524,-0.0015,70.9,71.04,71.25,70.89,-0.0014,53.69,53.17,53.94,52.91,0.0105,5042.36,4353.08,3118.67,3266.02,26.14
-0.0084,17.435,18.085,18.3775,14.5425,-0.0359,7.557,7.569,7.604,7.555,-0.0026,71,71.147,71.315,70.955,-0.0027,53.13,52.45,53.47,52.07,0.0097,4121.29,4215.74,2812.58,2422.62,26.31
-0.0036,18.085,17.985,18.2875,12.015,0.0056,7.577,7.52,7.585,7.511,0.0058,71.19,71.24,71.37,71.115,-0.001,52.62,52.95,53.64,51.86,0.001,3787.89,4563.71,3222.18,2638.41,26.32
0.005,17.985,18.1475,18.4725,15.51,-0.009,7.533,7.552,7.555,7.516,-0.0048,71.26,71.197,71.466,71.165,0.001,52.57,53.73,54.24,51.8,-0.0308,5308.21,5386.74,3342.42,3426.57,26.54
2.00E-04,18.1475,16.6175,18.34,14.36,0.0921,7.569,7.628,7.65,7.545,-0.0036,71.188,71.205,71.538,71.14,-3.00E-04,54.24,53.66,54.48,53.58,0.011,3646.69,3946.48,3316.66,2795.86,26.29
0.0014,16.6175,16.2425,16.905,12.3075,0.0231,7.596,7.593,7.609,7.567,0.0062,71.21,71.04,71.274,70.987,0.0023,53.8,52.23,53.92,52.09,0.0332,3458.07,3582.98,3281.77,3282.74,26.19
3.00E-04,16.2425,16.0775,16.4275,12.9925,0.0103,7.549,7.573,7.587,7.533,-0.0019,71.05,71.146,71.416,70.972,0.001,52.07,52.3,52.58,50.98,-0.0046,4295.51,3453.38,2510.11,3237.57,26.21
0.0139,16.0775,15.5825,16.3075,12.8,0.0318,7.563,7.479,7.577,7.465,0.012,70.98,71.11,71.265,70.934,-0.0017,52.31,52,52.52,51.26,0.0038,3864.31,3954.41,3034.98,2730.71,26.17
-0.0053,15.5825,16.1575,16.1575,12.9925,-0.0356,7.473,7.472,7.49,7.457,0.0057,71.1,70.75,71.156,70.723,0.0048,52.11,50.78,52.3,50.64,0.0317,4248.73,4089.13,3712.9,3295.46,26.16
-0.0025,16.1575,15.3525,16.5525,15.3525,0.0524,7.431,7.474,7.474,7.423,-0.0096,70.76,70.4,70.95,70.36,0.0051,50.51,51.73,52.11,50.38,-0.0209,3222.69,3955.15,3297.15,2769.66,25.8
-0.0031,15.3525,15.345,15.83,14.3625,5.00E-04,7.503,7.479,7.519,7.449,0.0036,70.399,70.43,70.601,70.357,-3.00E-04,51.59,52.28,53.31,51.18,-0.019,3195.08,3882.28,3810.21,3687.04,26
0.0049,15.345,15.27,15.6075,14.1475,0.0049,7.476,7.488,7.516,7.466,8.00E-04,70.42,70.53,70.655,70.318,-0.002,52.59,52.18,52.78,51.37,0.0044,4018.48,4363.06,3390.9,3379.92,26.07
0.0028,15.27,15.7,16.3225,13.895,-0.0274,7.47,7.476,7.482,7.444,0.0021,70.56,70.11,70.648,70.05,0.006,52.36,49.8,52.58,49.71,0.0518,4410.43,4134.29,3658.89,3219.22,26.15
0.0041,15.7,16.3025,16.5725,14.735,-0.037,7.454,7.503,7.534,7.439,-0.0072,70.14,69.806,70.24,69.765,0.0048,49.78,48.73,49.95,48.31,0.026,3437.43,3991.21,3343.63,2645.46,26.02
0.0052,16.3025,16.1625,16.455,15.3025,0.0087,7.508,7.467,7.519,7.439,0.0081,69.803,69.532,69.953,69.255,0.0036,48.52,48.3,49.79,48.11,0.0117,4252.17,3515.99,2492.8,2634.77,25.95
-0.0111,16.1625,16.79,16.9725,15.485,-0.0374,7.448,7.407,7.475,7.406,0.0028,69.55,70.115,70.145,69.55,-0.008,47.96,46.9,49.22,46.65,0.0185,3130.6,3288.32,2843.61,2603.01,25.84
-0.0108,16.79,16.3875,17.1475,15.435,0.0246,7.427,7.397,7.433,7.381,0.0099,70.11,70.3,70.531,70.034,0.0016,47.09,46.26,47.49,45.35,0.0118,3941.51,4914.32,2835.58,2801.06,25.71
0.0044,16.3875,15.325,16.9475,14.8375,0.0693,7.354,7.409,7.415,7.35,-0.0086,70,69.469,70.255,69.469,0.0079,46.54,45.8,47.78,44.35,0.0142,2573.57,3194.63,3075.06,3301.24,26
2.00E-04,15.325,16,16.4,15.15,-0.0422,7.418,7.401,7.447,7.385,0.0065,69.453,69.635,69.745,69.435,-0.0017,45.89,45.77,45.95,45.73,0.0106,1665.45,1713.64,1591.3,1448.72,26.28
0.0074,16,15.27,16.1525,14.65,0.0478,7.37,7.368,7.389,7.339,-0.0028,69.57,69.783,69.946,69.57,-0.0052,45.41,45.22,46.53,44.73,0.0018,1614.9,1941.77,2300.55,1978.57,26.17
0.0047,15.27,16.0725,16.0725,15.015,-0.0499,7.391,7.274,7.393,7.266,0.0157,69.933,70.151,70.151,69.885,-0.0061,45.33,45.44,46.22,44.42,0.0161,2531.77,2651.37,3190.57,1991.17,26.16
0.0062,16.0725,15.92,16.375,12.5625,0.0096,7.277,7.307,7.307,7.235,0.0019,70.361,70.088,70.404,70.088,0.0042,44.61,46.58,46.7,44.37,-0.0348,5535.79,3803.88,5731.12,6394.12,26.08
-0.0084,15.92,15.75,17.4775,14.8075,0.0108,7.263,7.249,7.267,7.228,-0.0033,70.07,70.065,70.17,69.755,3.00E-04,46.22,42.85,47,42.52,0.0709,1789.74,1709.46,2872.45,3010.08,25.96
-0.0181,15.75,15.9925,17.1325,14.8975,-0.0152,7.287,7.298,7.306,7.278,0.0015,70.105,70.151,70.296,69.873,-5.00E-04,42.53,45.45,46.24,42.36,-0.0671,1732.56,2309.66,2076.76,1890.62,25.8
-0.0014,15.9925,14.3325,16.23,12.94,0.1158,7.276,7.269,7.316,7.259,6.00E-04,70.14,70.003,70.32,69.75,0.0023,45.59,46.25,46.77,45.13,-0.0063,6527.14,6393,3984.76,4473.31,26.02
0.0054,14.3325,14.66,14.9175,13.72,-0.0223,7.272,7.253,7.275,7.233,0.0073,69.98,70.697,70.716,69.655,-0.0043,45.88,47.39,47.51,45.67,-0.028,3955.48,4341.92,2905.17,2817.21,26.5
0.0019,14.66,14.5775,14.865,11.87,0.0057,7.219,7.241,7.288,7.218,-0.0172,70.279,70.357,70.482,69.862,-0.0048,47.2,45.93,48,45.93,0.0208,5900.74,4691.53,3730.98,4212.44,26.53
0.0077,14.5775,14.54,15.3125,11.9825,0.0026,7.345,7.427,7.438,7.345,-0.0155,70.62,71.34,71.361,70.421,-0.0138,46.24,49.16,49.59,45.79,-0.073,4353.14,4208.38,2618.05,2800.65,26.39
0.0013,14.54,15.1575,15.9125,13.8675,-0.0407,7.461,7.443,7.463,7.423,0.0027,71.61,71.9,71.9,71.496,-0.0043,49.88,51.25,51.87,49.01,-0.0258,3220.76,3281.71,2421.03,2497.87,26.34
0.005,15.1575,15.55,15.5975,12.6725,-0.0252,7.441,7.429,7.464,7.425,0.0045,71.92,71.55,72.043,71.55,0.0055,51.2,52.83,52.95,50.84,-0.0262,3722.25,2860.31,2778.14,3080.66,26.14
0.0179,15.55,15.81,15.905,11.9125,-0.0164,7.408,7.389,7.437,7.382,-4.00E-04,71.53,71.858,71.858,71.456,-0.0043,52.58,51.2,53.27,50.35,0.028,4932.99,4257.85,3131.57,3183.43,26.11
0.0058,15.81,17.945,17.945,15.4175,-0.119,7.411,7.476,7.479,7.41,-0.0155,71.84,72.283,72.283,71.769,-0.0062,51.15,51.95,52.88,50.94,-0.0097,4177.05,5476.48,4215.09,3093.8,25.98
-0.0192,17.945,20.4375,20.4375,17.2025,-0.122,7.528,7.695,7.703,7.512,-0.0078,72.291,72.506,72.506,71.691,-0.0032,51.65,50.89,52.43,50.7,0.0127,3763.76,6184.82,5183.28,2927.6,25.52
0.0087,20.4375,18.59,20.645,16.89,0.0994,7.587,7.505,7.598,7.493,0.0165,72.52,71.36,72.637,71.24,0.0234,51,52.03,52.81,50.53,-0.0306,4041.44,3925.22,3585.42,3731.22,25.37
-0.0169,18.59,19.305,19.6275,15.9825,-0.037,7.464,7.401,7.48,7.389,0.0055,70.86,70.57,70.86,70.453,1.00E-04,52.61,51.76,54.22,50.6,0.0218,3651.38,4468.78,3045.72,2803.16,25.87
-0.008,19.305,18.39,19.55,15.91,0.0498,7.423,7.412,7.443,7.371,-0.0023,70.85,70.81,71.15,70.745,0.0041,51.49,52.93,53.3,50.08,-0.0265,5529.92,5457.45,2893.21,3282.99,25.65
-0.0013,18.39,18.1075,18.8275,16.62,0.0156,7.44,7.562,7.573,7.435,-0.0177,70.56,70.71,70.75,70.39,4.00E-04,52.89,52.59,54.44,52.16,-0.0068,5062.16,5419.98,2303.99,3095.58,26.09
6.00E-04,18.1075,18.2225,19.62,16.905,-0.0063,7.574,7.618,7.618,7.566,-0.0068,70.53,70.5,70.69,70.33,0.0013,53.25,53.13,54.55,52.43,0.0057,5228.96,5284.85,2215.19,2736.57,26.3
0.0017,18.2225,19.1625,19.605,16.31,-0.0491,7.626,7.646,7.653,7.616,0.0025,70.44,69.88,70.47,69.88,0.0113,52.95,52.45,53.85,52.03,0.0397,5273.53,4980.41,3487.98,4294.43,26.33
0.0121,19.1625,18.6975,19.915,16.81,0.0249,7.607,7.627,7.63,7.596,-1.00E-04,69.65,69.695,69.915,69.57,-0.0019,50.93,51.27,51.79,49.65,-0.0101,12172.1,12504.72,5015.36,3525.71,26.31
0.004,18.6975,17.96,18.85,14.93,0.0411,7.608,7.62,7.62,7.576,-0.0047,69.78,70.11,70.145,69.78,-0.0122,51.45,50.31,52.2,49.41,0.0231,8878.36,8054.89,7649.48,6676.17,26.27
0.0054,17.96,18.315,19.355,16.6725,-0.0194,7.644,7.688,7.698,7.644,-0.0116,70.64,70.9,70.9,70.58,-0.002,50.29,52.09,52.56,50.06,-0.0246,6286.63,5325.37,3692.76,4023.05,25.96
0.0097,18.315,20.4025,20.4025,16.605,-0.1023,7.734,7.747,7.75,7.713,0.001,70.785,70.815,71.03,70.71,-5.00E-04,51.56,51.54,52.38,50.3,-0.0014,5654.3,4842.78,3370.14,3338.93,25.85
-0.0069,20.4025,19.16,20.5275,15.0175,0.0648,7.726,7.677,7.738,7.677,0.0021,70.82,70.495,70.905,70.31,0.0023,51.63,50.62,52.25,50.1,0.024,4756.12,4693.38,4276.96,3925.18,25.71
-0.01,19.16,19.555,20.0025,17.0875,-0.0202,7.71,7.754,7.767,7.704,-0.0105,70.69,71.135,71.195,70.675,-0.0086,54.02,54.64,54.82,53.53,-0.0112,3402.36,2956.12,2294.96,2245.28,25.43
0.0076,19.3275,19.255,19.6475,18.2525,0.0038,7.792,7.767,7.795,7.756,1.00E-04,71.43,71.37,71.523,71.287,-0.0025,53.43,57.39,57.44,52.77,-0.0587,3278.92,4032.09,2790.96,2835.02,25.62
0.0062,19.255,18.35,19.65,13.515,0.0493,7.791,7.82,7.836,7.789,-0.0031,71.61,71.925,72.082,71.55,-0.0051,56.76,56.72,57.33,55.08,0.0053,4750.06,3646.7,2894.59,3204.85,25.88
0.0038,18.35,18.455,18.8675,16.8975,-0.0057,7.815,7.775,7.816,7.768,0.0076,71.98,71.995,71.995,71.715,9.00E-04,56.46,56.58,57.96,55.89,0,5637.94,4793.12,3866.07,4238.31,25.69
-6.00E-04,18.455,18.825,18.915,15.4975,-0.0197,7.756,7.736,7.76,7.734,0.003,71.915,72.035,72.185,71.87,-0.0055,56.46,56.02,57.26,55.59,0.0037,6077.91,4034.85,3284.61,3449.92,25.53
0.0096,18.825,18.695,19.5075,14.77,0.007,7.733,7.724,7.748,7.707,-0.0037,72.31,72.175,72.405,72.005,-0.0042,56.25,55.27,57.37,55.13,0.0101,5516.81,5239.43,4795.18,5067.42,25.43
-0.0097,18.695,19.3675,19.685,17.1225,-0.0347,7.762,7.777,7.783,7.757,-0.0054,72.615,72.795,72.81,72.515,-0.0034,55.69,58.88,59.35,54.75,-0.0707,3408.13,3903.08,2681.5,2345.72,25.45
-0.0013,19.3675,17.765,19.4625,16.475,0.0902,7.804,7.789,7.821,7.788,0.005,72.86,72.735,73.067,72.735,0.0052,59.93,60.7,61.28,58.68,-0.0043,4499.38,3667.23,2054.48,3128.32,25.21
6.00E-04,17.765,17.8775,18.755,16.755,0.0024,7.765,7.766,7.781,7.757,-0.004,72.48,72.68,72.828,72.415,0.0014,60.19,60.75,60.79,59.26,-0.0079,6394.98,5780.84,3039.8,3377.08,25.46
-0.0027,18.505,19.4825,19.4825,16.18,-0.0502,7.796,7.801,7.811,7.791,-0.0015,72.955,72.945,73.075,72.905,-0.0017,62.21,62.7,63.32,61.31,-0.0141,3753.54,4253.25,2749.81,2631.12,25.32
0.0166,19.4825,18.23,19.8225,17.735,0.0687,7.808,7.799,7.812,7.791,0.0035,73.08,72.807,73.135,72.757,0.0088,63.1,62.99,64.14,62.52,-6.00E-04,4458.1,4445.76,2188,2809.94,25.33
0.0185,18.23,19.1925,19.1925,17.485,-0.0501,7.781,7.785,7.793,7.752,-0.0054,72.44,73.125,73.215,72.43,-0.0138,63.14,63.5,63.95,62.63,-0.0086,9069.85,9266.75,5168.37,4315.38,25.4
-0.0051,19.7975,20.5025,22.815,19.575,-0.0344,7.853,7.881,7.893,7.846,0.0024,73.96,73.92,74.14,73.8,0.0038,65.31,66.32,67,64.81,-0.0131,8828.39,9022.04,5177.01,4052.09,25
0.022,20.5025,19.825,20.7725,19.55,0.0342,7.834,7.825,7.84,7.818,0.0031,73.68,73.56,73.705,73.52,0.0038,66.18,66.68,67.26,65.33,-0.0128,3974.81,5566.83,3794.23,2431.19,24.55
-0.0094,19.825,19.2325,20.8125,19.2325,0.0308,7.81,7.836,7.836,7.797,-0.0085,73.4,73.355,73.525,73.322,-8.00E-04,67.04,67.55,67.95,66.29,-0.0081,4411.77,6642.56,5452.14,2925.24,24.65
-0.0098,19.2325,18.9625,21.04,18.66,0.0142,7.877,7.885,7.891,7.861,0.0013,73.46,73.43,73.472,73.27,0.0031,67.59,66.95,67.88,66.2,0.0039,4230.71,5587.37,4220.65,2344.76,24.12
0.0077,18.9625,18.88,20.33,18.4975,0.0044,7.867,7.864,7.885,7.845,-6.00E-04,73.23,73.35,73.38,73.165,0,67.33,66.36,67.65,65.99,0.0076,6666.82,8162.53,7810.65,7471.05,24.36
-0.0096,18.88,19.0375,19.81,17.7125,-0.0083,7.872,7.852,7.878,7.83,-0.0028,73.23,73.16,73.343,73.1,-0.0044,66.82,66.17,67.72,66.05,0.0059,4544.54,6591.08,5330.32,3456.81,24.6
-0.0057,19.0375,21.3575,22.3475,18.7625,-0.1086,7.894,7.937,7.938,7.88,-0.0045,73.55,73.71,73.833,73.51,-1.00E-04,66.43,69.55,69.66,65.74,-0.0396,4996.8,5337.15,4907.48,4791.07,24.41
