,Price,Open,High,Low,Nifty.Vol,Chg,VIXPrice,VIXOpen,VIXHigh,VIXLow,VIXChg,GSECPrice,GSECOpen,GSECHigh,GSECLow,GSECChg,FXPrice,FXOpen,FXHigh,FXLow,FXChg,OilPrice,OilOpen,OilHigh,OilLow,OilChg,FII_BUY,FII_SELL,FII_NET,DII_BUY,DII_SELL,DII_NET,Nifty_PE
1286,7843.3,7725.7,7926.55,7691.2,248110,0.0061,21.57,21.6675,23.6325,20.4425,-0.0045,7.611,7.611,7.611,7.611,-0.0148,65.837,66.413,66.441,65.836,-0.0065,45.23,44.5,45.7,44.3,0.018,4120.3,5232.89,-1112.59,2638.23,1762.03,876.2,21.91
1287,7795.7,7892.8,7893.95,7787.95,140480,-0.0093,21.6675,20.8825,22.2375,20.77,0.0376,7.725,7.725,7.725,7.725,0.0012,66.267,66.16,66.274,66.02,0.0015,44.43,45.38,45.5,44.3,-0.0278,3259.13,3909.14,-650.01,1802.79,1297.2,505.59,21.78
1288,7868.5,7838.4,7894.5,7804.1,208770,0.0029,20.8825,20.6875,21.5675,19.3825,0.0094,7.715,7.715,7.715,7.715,0,66.11,66.175,66.38,66.04,-0.0011,44.91,44.62,45.18,43.71,0.0097,5760.19,5875.29,-115.1,2624.14,2573.47,50.67,21.81
1289,7845.95,7737.35,7882.9,7723.25,151200,0.0043,20.6875,20.345,22.19,19.77,0.0168,7.715,7.715,7.715,7.715,0,66.184,65.91,66.186,65.828,0.0042,44.48,46.54,47.15,44.41,-0.0295,2987.47,4317.59,-1330.12,2008.04,1116.68,891.36,21.75
1290,7812,8014.8,8021.6,7787.75,173570,-0.0207,20.345,18.1775,21.2475,17.2125,0.1192,7.715,7.715,7.715,7.715,0.0016,65.91,65.71,65.97,65.56,0.0033,45.83,46.45,46.48,45.14,-0.0182,3938.67,4990.91,-1052.24,1910.71,1532.45,378.26,21.65
1291,7977.1,7911.5,7987.9,7908.35,125630,-6.00E-04,18.1775,18.2925,18.92,16.9925,-0.0063,7.703,7.703,7.703,7.703,8.00E-04,65.691,65.869,65.95,65.62,-0.0027,46.68,44.97,46.74,44.69,0.0448,3569.39,3414.52,154.87,1135.69,1031.61,104.08,22.11
1292,7981.9,7967.45,8055,7955.85,249310,0.0105,18.2925,21.9975,21.9975,17.8775,-0.1684,7.697,7.697,7.697,7.697,-0.0072,65.868,66.117,66.26,65.67,-0.0031,44.68,46.89,47.03,44.24,-0.0473,10656.63,10013.12,643.51,1918.39,1503.3,415.09,22.12
1293,7899.15,7886.85,7913.9,7853.3,144330,0.0089,21.9975,23.7425,23.7425,21.6025,-0.0735,7.753,7.753,7.753,7.753,-4.00E-04,66.219,66.449,66.52,66.186,-0.0034,47.15,45.16,47.35,44.82,0.0574,3812.86,4150.13,-337.27,1664.14,1240.33,423.81,21.89
1294,7829.1,7867.35,7880,7799.75,140720,-0.0055,23.7425,24.32,24.5575,22.695,-0.0237,7.756,7.756,7.756,7.756,1.00E-04,66.447,66.279,66.48,66.266,0.0028,44.59,44.11,45.25,43.92,0.0134,2842.75,3753.6,-910.85,1524.67,1044.17,480.5,21.7
1295,7872.25,7811.1,7879.95,7761.85,126630,0.0106,24.32,24.975,25.265,23.455,-0.0262,7.755,7.755,7.755,7.755,-0.0021,66.261,66.242,66.5,66.21,3.00E-04,44,44.78,44.97,43.59,-0.0141,2621.15,2562.4,58.75,1142.16,958.26,183.9,21.82
1296,7789.3,7833.8,7864.85,7759.9,140580,2.00E-04,24.975,24.745,25.26,23.26,0.0093,7.771,7.771,7.771,7.771,-1.00E-04,66.241,66.309,66.59,66.238,-9.00E-04,44.63,45.71,45.88,44.16,-0.0281,2493.91,3248.18,-754.27,1648.25,1236.82,411.43,21.59
1297,7788.1,7729.05,7819.85,7678.5,165310,-0.0039,24.745,24.3,25.835,24.0175,0.0183,7.772,7.772,7.772,7.772,8.00E-04,66.299,66.646,66.77,66.298,-0.0048,45.92,44.16,46.04,43.36,0.0401,3536.27,3657.46,-121.19,1321.59,1254.99,66.6,21.59
1298,7818.6,7805.85,7846.05,7764.55,214840,0.017,24.3,24.5675,24.6575,21.3525,-0.0109,7.766,7.766,7.766,7.766,-6.00E-04,66.619,66.311,66.65,66.245,0.0049,44.15,45.79,46.26,44.05,-0.039,4143.08,4595.21,-452.13,2312.81,1118.23,1194.58,21.67
1299,7688.25,7587.7,7720.9,7539.5,177520,0.0171,24.5675,26.35,26.435,23.8375,-0.0676,7.771,7.771,7.771,7.771,-0.0038,66.294,66.853,66.913,66.293,-0.0089,45.94,45.82,46.41,44.14,0.0277,2970.3,3629.97,-659.67,1760.13,1312.72,447.41,21.31
1300,7558.8,7685.85,7705.05,7545.9,145760,-0.0126,26.35,26.4225,26.825,24.5075,-0.0027,7.801,7.801,7.801,7.801,0.0062,66.886,66.726,66.907,66.585,0.003,44.7,45.72,45.92,44.15,-0.0223,2328.82,3155.74,-826.92,1522.28,1018.17,504.11,20.95
1301,7655.05,7803.4,7804.9,7626.85,199570,-0.0215,26.4225,24.115,27.2525,23.415,0.0957,7.753,7.753,7.753,7.753,9.00E-04,66.685,66.124,66.785,66.09,0.0089,46.05,46.68,47.23,45.61,-0.015,3494.61,4781.73,-1287.12,2760,1631.3,1128.7,21.21
1302,7823,7774.45,7845.6,7754.05,160610,0.0137,24.115,26.65,26.65,23.7175,-0.0951,7.746,7.746,7.746,7.746,-5.00E-04,66.1,66.202,66.3,66.04,-0.0015,46.75,46.11,48.42,45.65,0.0108,3324.24,3718.55,-394.31,2397.26,1556.91,840.35,21.68
1303,7717,7856.65,7862.55,7699.25,222000,-0.0088,26.65,28.7175,28.7175,26.375,-0.072,7.75,7.75,7.75,7.75,-1.00E-04,66.202,66.383,66.474,66.125,-0.0027,46.25,44.26,46.77,43.21,0.0185,4573.6,6147.02,-1573.42,2253.96,1373.69,880.27,21.38
1304,7785.85,7907.95,7929.1,7746.5,190580,-0.0233,28.7175,24.595,30.4375,24.4425,0.1676,7.751,7.751,7.751,7.751,-0.0042,66.383,66.398,66.47,66.19,-4.00E-04,45.41,48.1,48.87,44.15,-0.077,4308.6,4983.92,-675.32,2396.86,1714.93,681.93,21.57
1305,7971.3,8009.25,8043.6,7947.95,204260,-0.0038,24.595,23.33,24.7375,22.6775,0.0542,7.784,7.784,7.784,7.784,9.00E-04,66.412,66.151,66.5,66.128,0.004,49.2,45,49.33,43.6,0.088,9733.82,10285.01,-551.19,1819.22,1340.63,478.59,22.08
1306,8001.95,8053.7,8091.8,7961.65,201570,0.0067,23.33,22.0425,23.6725,19.8025,0.0584,7.777,7.777,7.777,7.777,0.0014,66.15,65.985,66.26,65.94,0.0028,45.22,42.68,45.9,41.78,0.0625,5682.45,5626.04,56.41,1832.89,985.46,847.43,22.17
1307,7948.95,7921.6,7963.6,7862.3,314420,0.0202,22.0425,25.515,25.515,21.515,-0.1361,7.766,7.766,7.766,7.766,-0.0032,65.968,66.141,66.16,65.865,-5.00E-04,42.56,38.96,42.86,38.95,0.1026,7474.44,10821.79,-3347.35,5078.89,2501.83,2577.06,22.02
1308,7791.85,7865.25,7930.05,7777.1,223260,-0.0113,25.515,26.8475,29.05,23.53,-0.0496,7.791,7.791,7.791,7.791,-0.0029,66.004,66.289,66.39,66.004,-0.0042,38.6,39.69,39.86,38.52,-0.0181,5050.82,7396.59,-2345.77,3358.28,1477.2,1881.08,21.59
1309,7880.7,7895.4,7925.4,7667.25,308260,0.0092,26.8475,28.13,35.57,26.0825,-0.0456,7.814,7.814,7.814,7.814,-0.01,66.28,66.867,66.91,65.87,-0.008,39.31,38.18,39.89,38.16,0.028,6665.15,8745.16,-2080.01,4509.66,2546.57,1963.09,21.83
1310,7809,8055.95,8060.05,7769.4,322100,-0.0592,28.13,17.115,30.6525,17.115,0.6436,7.893,7.893,7.893,7.893,0.014,66.814,66.39,66.816,66.305,0.0118,38.24,40.3,40.47,37.75,-0.0546,4740.89,10016.29,-5275.4,6071.27,1973.44,4097.83,21.63
1311,8299.95,8305.4,8322.2,8225.05,207540,-0.0087,17.115,16.975,18.73,15.19,0.0082,7.784,7.784,7.784,7.784,0.0048,66.034,65.441,66.045,65.42,0.0092,40.45,41.03,41.4,39.86,-0.0168,4583.5,6924.1,-2340.6,3028.46,1504.36,1524.1,22.99
1312,8372.75,8471.05,8501.35,8359.75,189840,-0.0144,16.975,16.68,17.205,15.465,0.0177,7.747,7.747,7.747,7.747,8.00E-04,65.433,65.097,65.7,65.061,0.005,41.14,40.58,41.48,40.21,0.0083,4699.37,5706.63,-1007.26,2018.09,1450.22,567.87,23.19
1313,8495.15,8468.05,8520.45,8425.95,134510,0.0034,16.68,16.36,16.9925,14.9475,0.0196,7.741,7.741,7.741,7.741,-4.00E-04,65.109,65.409,65.45,65.061,-0.0053,40.8,42.41,42.68,40.4,-0.0427,3132.83,3556.55,-423.72,1743.89,1360.57,383.32,23.53
1314,8466.55,8505.85,8525.75,8433.6,157990,-0.0013,16.36,16.4625,16.6625,15.1,-0.0062,7.7425,7.7425,7.7425,7.7425,-0.00025,65.454,65.444,65.5,65.3,3.00E-04,42.62,41.88,42.9,41.43,0.0179,3436.01,3691.43,-255.42,1194.33,1066.83,127.5,23.45
1315,8477.3,8530.5,8530.6,8428.05,180080,-0.0048,16.4625,16.02,17.2025,15.29,0.0276,7.744,7.744,7.744,7.744,-1.00E-04,65.436,65.097,65.461,65.07,0.0047,41.87,42.18,42.69,41.64,-0.0148,3507.74,3365.4,142.34,1471.16,1287.44,183.72,23.48
1316,8518.55,8402.35,8530.1,8381.2,160680,0.0195,16.02,17.0175,17.0175,15.135,-0.0586,7.745,7.745,7.745,7.745,1.00E-04,65.129,65.234,65.38,64.96,-0.0011,42.5,42.23,42.96,41.35,0.0064,4442.23,4038.47,403.76,1591.59,1412.39,179.2,23.69
1317,8355.85,8384.45,8429.5,8339.75,195080,8.00E-04,17.0175,17.445,17.445,16.245,-0.0245,7.744,7.744,7.744,7.744,-0.0067,65.203,64.855,65.34,64.63,0.0054,42.23,43.34,43.72,41.91,-0.0247,3854.34,4480.24,-625.9,2056.47,1510.61,545.86,23.16
1318,8349.45,8445.7,8446.95,8337.95,195900,-0.0133,17.445,15.8925,17.7175,14.785,0.0977,7.796,7.796,7.796,7.796,0,64.855,64.354,64.96,64.28,0.0081,43.3,43.27,43.87,42.8,0.0051,3785.66,5640.68,-1855.02,2660.03,1436.23,1223.8,23.1
1319,8462.35,8548.45,8556.25,8441.3,159190,-0.0074,15.8925,15.465,16.0925,13.5525,0.0276,7.796,7.796,7.796,7.796,0.001,64.332,63.773,64.392,63.751,0.0088,43.08,44.81,45.34,42.69,-0.0418,3488.91,4225.72,-736.81,1510.87,1380.13,130.74,23.38
1320,8525.6,8577,8621.55,8497.8,127200,-0.0046,15.465,14.91,15.6225,14.2425,0.0372,7.788,7.788,7.788,7.788,-0.0027,63.773,63.744,63.92,63.707,5.00E-04,44.96,43.58,45.01,43.35,0.0248,3539.95,3554.38,-14.43,1323.23,1373.28,-50.05,23.54
1321,8564.6,8580.8,8595.95,8552.7,148070,-0.0028,14.91,14.73,15.065,13.17,0.0122,7.809,7.809,7.809,7.809,4.00E-04,63.739,63.722,63.97,63.701,3.00E-04,43.87,44.82,45.16,43.7,-0.0177,3641.31,3735.05,-93.74,1792.2,1758.12,34.08,23.61
1322,8588.65,8585.8,8606.3,8551.5,139120,0.0024,14.73,14.665,15.0075,12.89,0.0044,7.806,7.806,7.806,7.806,-0.0038,63.722,63.692,63.83,63.65,5.00E-04,44.66,45.16,45.27,44.2,-0.0109,4000.7,3891.77,108.93,1432.06,1543.84,-111.78,23.67
1323,8516.9,8564.1,8565.15,8448.25,193230,-0.0031,14.83,15.39,15.695,14.28,-0.0364,7.84,7.84,7.84,7.84,0.0035,63.798,64.178,64.178,63.68,-0.0059,45.74,45.35,46.23,45.29,0.0126,5923.55,5804.85,118.7,1842.72,1955.27,-112.55,23.48
1324,8543.05,8510.65,8563.95,8508.1,161490,0.0012,15.39,14.57,15.645,14.28,0.0563,7.813,7.813,7.813,7.813,9.00E-04,64.177,63.996,64.19,63.93,0.003,45.17,46.86,46.94,45.08,-0.0414,4495.44,4145.03,350.41,1810.17,1843.53,-33.36,23.54
1325,8532.85,8456.1,8548.95,8448,209630,0.0132,14.57,15.325,15.58,14.5,-0.0493,7.806,7.806,7.806,7.806,-0.0019,63.988,64.152,64.22,63.864,-0.0023,47.12,48.47,48.62,46.7,-0.0289,5598.27,5876.04,-277.77,2827.52,1806.18,1021.34,23.53
1326,8421.8,8417,8458.9,8408.3,221940,0.0056,15.325,15.8775,15.8775,14.66,-0.0348,7.821,7.821,7.821,7.821,0.0015,64.138,63.826,64.16,63.82,0.005,48.52,48.83,49.36,48.34,-0.0055,5352,5522.68,-170.68,3322.24,2822.59,499.65,23.23
1327,8375.05,8365.6,8381.5,8338.45,145400,0.0046,15.8775,15.915,16.34,14.13,-0.0024,7.809,7.809,7.809,7.809,5.00E-04,63.821,63.8,63.95,63.767,3.00E-04,48.79,47.81,49.52,47.39,0.0169,4333.77,4520.01,-186.24,1934.8,1292.11,642.69,23.08
1328,8361,8492.1,8492.2,8351.55,140830,-0.0188,16.37,15.4575,17.0525,12.925,0.059,7.828,7.828,7.828,7.828,-3.00E-04,64.202,64.16,64.27,64,0.0015,47.39,48,48.2,46.91,-0.0156,3837.23,4697.17,-859.94,1780.19,1541.53,238.66,23.21
1329,8521.55,8588.15,8589.15,8513.5,131350,-0.0079,15.4575,15.52,15.93,12.07,-0.004,7.83,7.83,7.83,7.83,0.0035,64.106,63.922,64.18,63.826,0.0029,48.14,48.79,49.03,47.72,-0.0064,3424.92,3418.3,6.62,2187.64,1991.26,196.38,23.65
1330,8589.8,8643.95,8654.75,8573.8,136960,-0.0051,15.52,15.13,15.74,13.1,0.0258,7.803,7.803,7.803,7.803,-0.0032,63.921,63.57,63.93,63.57,0.0055,48.45,49.23,49.63,48.21,-0.015,3851.6,3666.18,185.42,1507.41,1784.1,-276.69,23.84
1331,8633.5,8512.25,8643.9,8498.65,141020,0.0122,15.13,15.0975,15.3525,13.5025,0.0022,7.828,7.828,7.828,7.828,-0.001,63.571,63.567,63.68,63.49,-2.00E-04,49.19,50.71,50.71,49.04,-0.0232,4001.56,3551.24,450.32,1617.62,1969.39,-351.77,23.96
1332,8529.45,8601.5,8646.75,8517.9,169150,-0.0086,15.0975,14.96,15.3075,13.0125,0.0092,7.836,7.836,7.836,7.836,-5.00E-04,63.583,63.6,63.76,63.537,-3.00E-04,50.36,49.95,51.02,49.77,0.0042,4366.82,4593.7,-226.88,2195.41,2049.09,146.32,23.68
1333,8603.45,8623.9,8624.1,8559,93440,-7.00E-04,14.96,14.8025,15.6175,12.7325,0.0106,7.84,7.84,7.84,7.84,0.0011,63.6,63.483,63.75,63.47,0.0017,50.15,50.76,51.26,49.85,-0.0145,3273.24,2558.84,714.4,867.61,1716.37,-848.76,23.88
1334,8609.85,8623.65,8642.95,8593.15,108190,2.00E-04,14.8025,14.7825,15.135,13.285,0.0014,7.83,7.83,7.83,7.83,-0.0019,63.492,63.487,63.54,63.375,5.00E-04,50.89,50.91,51.23,50.14,-4.00E-04,3347.75,2742.19,605.56,1331.99,1507.14,-175.15,23.87
1335,8608.05,8546.15,8616.1,8542.9,119640,0.0099,14.7825,15.5675,15.5675,14.2975,-0.0504,7.845,7.845,7.845,7.845,8.00E-04,63.463,63.508,63.564,63.42,-7.00E-04,50.91,51.62,52.17,50.84,-0.0097,3250.41,2504.6,745.81,1632.69,1731.2,-98.51,23.86
1336,8523.8,8463.4,8531.4,8462.95,108840,0.0082,15.5675,16.01,16.03,14.185,-0.0276,7.839,7.839,7.839,7.839,0.002,63.507,63.278,63.61,63.278,0.0036,51.41,53.4,53.5,51.21,-0.0307,3292.92,2885.23,407.69,1384.34,1434.72,-50.38,23.63
1337,8454.1,8470.6,8480.25,8424.1,104890,-7.00E-04,16.01,16.2725,16.615,14.695,-0.0161,7.823,7.823,7.823,7.823,-0.0056,63.281,63.45,63.6,63.265,-0.0027,53.04,52,53.43,50.88,0.0161,3148.88,2878.98,269.9,1227.27,1358.17,-130.9,23.44
1338,8459.65,8397.25,8471.65,8355.4,121380,0.0119,16.2725,17.07,17.7175,15.5725,-0.0467,7.867,7.867,7.867,7.867,0.0083,63.45,63.359,63.6,63.315,0.0015,52.2,52.15,53.17,51.26,-0.0102,3477.95,2949.97,527.98,1081.26,1252.81,-171.55,23.45
1339,8360.55,8365.7,8377.1,8315.4,158880,0.0038,17.07,17.4375,17.6325,16.2375,-0.0211,7.802,7.802,7.802,7.802,0.0013,63.358,63.318,63.49,63.308,6.00E-04,52.74,52.48,53.89,51.96,-8.00E-04,4991.65,5456.92,-465.27,1785.69,1195.2,590.49,23.17
1340,8328.55,8364.85,8400.3,8323,135360,-0.0041,17.4375,17.79,18.075,16.2875,-0.0198,7.792,7.792,7.792,7.792,0.0014,63.318,63.456,63.59,63.29,-0.0022,52.78,51.83,53.54,51.48,0.0219,3685.44,3939.54,-254.1,1271.41,1192.33,79.08,23.08
1341,8363.05,8439.2,8457.5,8341.4,193890,-0.0174,17.79,16.3075,18.375,15.4425,0.0909,7.781,7.781,7.781,7.781,1.00E-04,63.459,63.476,63.66,63.453,-3.00E-04,51.65,52.91,52.96,50.91,-0.013,6943.13,7297.45,-354.32,1368.19,1714.9,-346.71,23.18
1342,8510.8,8525.5,8561.35,8483.85,126040,-0.0013,16.3075,16.0175,16.565,15.215,0.0181,7.78,7.78,7.78,7.78,0.0035,63.476,63.263,63.582,63.26,0.0034,52.33,52.75,53.43,50.58,-0.0038,3745.14,3721.6,23.54,1379.05,1473.76,-94.71,23.59
1343,8522.15,8386.15,8533.15,8386.15,104580,0.0044,16.0175,16.305,17.045,15.89,-0.0176,7.753,7.753,7.753,7.753,-0.0059,63.264,63.427,63.64,63.254,-0.0023,52.53,56.42,56.79,52.41,-0.0539,2863.2,2713.83,149.37,983.3,1392.96,-409.66,23.62
1344,8484.9,8440.1,8497.75,8424.15,91140,0.0047,16.305,15.5575,16.3875,14.785,0.048,7.799,7.799,7.799,7.799,-0.0015,63.411,63.297,63.5,63.297,0.0018,55.52,56.6,56.78,55.42,-0.0248,2588.55,2232.26,356.29,951.38,1171.99,-220.61,23.52
1345,8444.9,8471.95,8479.25,8433.2,115470,-0.001,15.5575,15.845,16.0775,15.1625,-0.0181,7.811,7.811,7.811,7.811,-8.00E-04,63.299,63.553,63.68,63.296,-0.0039,56.93,56.87,57.95,56.5,-5.00E-04,3952.13,3376.81,575.32,1181.02,1400.04,-219.02,23.4
1346,8453.05,8376.25,8481.6,8370.15,135890,0.0101,15.845,16.9275,17.1,15.7175,-0.0639,7.817,7.817,7.817,7.817,-0.0056,63.55,63.609,63.712,63.53,-8.00E-04,56.96,58.98,58.98,56.68,-0.0422,4397.59,4322.56,75.03,1345.73,1293.61,52.12,23.43
1347,8368.5,8316.35,8378,8298.95,163370,0.006,16.9275,17.2975,17.8375,16.7775,-0.0214,7.861,7.861,7.861,7.861,-0.0032,63.604,63.707,63.81,63.55,-0.0016,59.47,58.27,59.69,57.94,0.0195,5153.9,5705.28,-551.38,2167.8,1587.21,580.59,23.19
1348,8318.4,8247.05,8329.45,8195.65,136110,-0.0075,17.2975,15.76,18.775,15.76,0.0976,7.886,7.886,7.886,7.886,0.0083,63.707,63.523,63.95,63.45,0.004,58.33,58.84,59.27,58.04,-0.0218,2788.64,3500.52,-711.88,2099.06,1192.68,906.38,23.05
1349,8381.1,8393.95,8408.55,8339.7,113960,-0.002,15.76,15.93,16.525,15.515,-0.0107,7.821,7.821,7.821,7.821,-3.00E-04,63.452,63.528,63.67,63.45,-0.001,59.63,59.66,59.96,58.76,-0.0012,3326.73,3530.47,-203.74,1775.66,1541.45,234.21,23.23
1350,8398,8336.25,8423.15,8329.5,207420,0.0044,15.93,15.915,16.7075,15.4775,9.00E-04,7.823,7.823,7.823,7.823,0.0024,63.518,63.548,63.65,63.489,-1.00E-04,59.7,60.22,60.46,59.43,-0.0095,6954.03,6673.82,280.21,2868.45,2876.9,-8.45,23.27
1351,8360.85,8399.4,8421.35,8338.9,134060,-0.0025,15.915,15.0425,16.61,14.945,0.058,7.804,7.804,7.804,7.804,0.0072,63.526,63.59,63.71,63.487,-0.0013,60.27,61.14,61.57,59.8,-0.0121,4491.2,4398.63,92.57,1721.09,1707.57,13.52,23.17
1352,8381.55,8377.45,8398.45,8334.95,135840,0.0034,15.0425,15.4875,16.5425,14.8275,-0.0287,7.748,7.748,7.748,7.748,0.0016,63.607,63.532,63.695,63.499,0.0013,61.01,60.21,61.49,59.55,0.0223,3139.18,3514.15,-374.97,1595.91,1191.71,404.2,23.23
1353,8353.1,8259.3,8369.45,8257.4,126540,0.0156,15.4875,15.085,15.7475,13.735,0.0267,7.736,7.736,7.736,7.736,0.0036,63.523,63.532,63.59,63.44,4.00E-04,59.68,59.44,60.3,58.93,0.0012,3526.32,2875.01,651.31,1353.64,1447.67,-94.03,23.15
1354,8224.95,8201.15,8250.8,8195.65,151580,0.0062,15.085,16.015,16.015,14.905,-0.0581,7.708,7.708,7.708,7.708,-0.0071,63.5,63.579,63.87,63.42,-0.0012,59.61,60.5,60.56,58.88,-0.0139,6463.41,6569.53,-106.12,1555.05,1107.5,447.55,22.79
1355,8174.6,8113.7,8186.9,8101.8,149270,0.0103,16.015,16.7275,16.7275,14.235,-0.0426,7.763,7.763,7.763,7.763,-0.0106,63.577,63.905,63.95,63.566,-0.0068,60.45,59.78,60.89,59.25,0.0088,4041.26,4825.99,-784.73,2297.54,1187.53,1110.01,22.66
1356,8091.55,8084.2,8136.85,8048.95,157210,0.0055,16.7275,17.1675,17.1875,14.2975,-0.0256,7.846,7.846,7.846,7.846,-0.0046,64.011,64.166,64.28,63.989,-0.0024,59.92,60.03,61.38,58.85,-8.00E-04,4190.71,5131.62,-940.91,2728.31,1281.24,1447.07,22.43
1357,8047.3,8004.2,8061.85,7952.35,127810,0.0042,17.1675,17.525,17.855,14.0925,-0.0204,7.882,7.882,7.882,7.882,0.0024,64.166,64.081,64.33,63.996,0.0013,59.97,59.6,60.37,59.42,0.0076,3512.26,4033.91,-521.65,1656.96,1012.15,644.81,22.3
1358,8013.9,7986.6,8057.7,7944.85,137120,0.0039,17.525,17.4775,18.02,15.3475,0.0027,7.863,7.863,7.863,7.863,-0.0029,64.085,64.1,64.2,64,-2.00E-04,59.52,59.9,59.98,58.73,-0.0073,3028.02,3632.88,-604.86,1390.91,740.44,650.47,22.21
1359,7982.9,7959.85,7995.6,7940.3,140840,0.0022,17.4775,17.805,18.2075,16.075,-0.0184,7.886,7.886,7.886,7.886,9.00E-04,64.1,63.985,64.2,63.9,0.0022,59.96,60.55,60.63,59.73,-0.0133,3119.17,3790.13,-670.96,1537.78,832.2,705.58,22.12
1360,7965.35,8157.3,8163.05,7958.25,171350,-0.0196,17.805,17.0775,17.95,15.9475,0.0426,7.879,7.879,7.879,7.879,0.0069,63.959,63.782,64.03,63.75,0.003,60.77,61.14,61.53,60.21,-0.0107,3752.77,4375.66,-622.89,1875.48,1286.19,589.29,22.08
1361,8124.45,8024.15,8152.25,8023.8,141030,0.0127,17.0775,18.01,18.02,16.7125,-0.0518,7.825,7.825,7.825,7.825,0.0046,63.766,64.039,64.071,63.76,-0.0038,61.43,60.58,61.82,60.45,0.0214,3279.45,3761.56,-482.11,1911.2,1123.14,788.06,22.52
1362,8022.4,8026.5,8057.15,8005.15,140220,-0.0027,18.01,18.885,19.1175,16.475,-0.0463,7.789,7.789,7.789,7.789,-0.0015,64.01,63.963,64.09,63.85,0.001,60.14,58.31,60.68,58.23,0.0344,3152.89,3797.91,-645.02,1767.86,1075.57,692.29,22.23
1363,8044.15,8124.35,8131,8030.55,140080,-0.0087,18.885,18.0875,19.065,17.1575,0.0441,7.801,7.801,7.801,7.801,-0.0228,63.947,64.111,64.18,63.925,0.0028,58.14,58.96,59.13,57.86,-0.0167,2932.64,3681.76,-749.12,1810.3,1280.48,529.82,22.29
1364,8114.7,8119.15,8191,8100.15,167060,-0.002,18.0875,18.1225,18.375,17.6875,-0.0019,7.983,7.983,7.983,7.983,-0.0034,63.77,63.963,64.035,63.75,-0.003,59.13,57.99,59.23,56.83,0.0195,3663.81,4214.1,-550.29,2189.98,1310.48,879.5,22.49
1365,8130.65,8155.15,8160.05,8056.75,159470,-5.00E-04,18.1225,16.82,18.67,16.465,0.0353,8.01,8.01,8.01,8.01,0.0074,63.964,63.996,64.27,63.916,-5.00E-04,58,59.57,59.94,57.83,-0.0275,4968.11,4456.21,511.9,2089.78,1317.74,772.04,22.53
1366,8135.1,8232.45,8236.7,8094.15,176660,-0.0123,17.505,16.82,17.9175,15.8575,0.0407,7.951,7.951,7.951,7.951,0.0023,63.997,63.699,64.08,63.669,0.0048,59.64,61.02,61.43,59.34,-0.0264,4868.93,5596.54,-727.61,2109.42,1696.76,412.66,22.41
1367,8236.45,8442.8,8445.35,8226.05,151340,-0.0234,16.82,16.9125,17.1375,16.0325,-0.0055,7.933,7.933,7.933,7.933,0.0142,63.689,63.61,63.97,63.59,0.0015,61.26,60.18,61.58,60.09,0.0176,4255.53,4849.67,-594.14,1760.02,1488.38,271.64,22.71
1368,8433.4,8417.25,8467.15,8405.4,125990,0,16.9125,16.6575,17.46,16.0575,0.0153,7.822,7.822,7.822,7.822,8.00E-04,63.594,63.733,63.841,63.53,-0.0023,60.2,60.29,60.64,59.33,-0.0017,4078.43,3964.96,113.47,1589.58,1540.24,49.34,23.25
1369,8433.65,8327.1,8443.9,8305.7,375230,0.0138,16.6575,17.1325,17.71,16.4375,-0.0277,7.815,7.815,7.815,7.815,-0.005,63.743,63.79,63.946,63.68,-3.00E-04,60.3,57.97,60.7,57.72,0.0454,24676.01,22391.71,2284.3,3198.78,5466.66,-2267.88,23.12
1370,8319,8345.7,8364.5,8270.15,239550,-0.0019,17.1325,17.2825,17.72,16.5975,-0.0087,7.854,7.854,7.854,7.854,-0.0018,63.763,63.823,64,63.745,-0.001,57.68,57.63,58.07,56.51,0.003,6851.77,7644.31,-792.54,3145.51,2462.22,683.29,22.61
1371,8334.6,8302.75,8342.85,8277.95,170580,-6.00E-04,17.2825,17.0675,17.9675,16.905,0.0126,7.868,7.868,7.868,7.868,-0.0029,63.826,63.983,64.17,63.82,-0.0023,57.51,58.32,58.95,57.36,-0.009,5094.23,6029.21,-934.98,2375.06,1781.03,594.03,22.6
1372,8339.35,8377.1,8378.9,8320.05,120430,-0.0037,17.0675,16.9325,17.8425,15.2875,0.008,7.891,7.891,7.891,7.891,0.0034,63.972,63.493,64.02,63.49,0.0075,58.03,60.05,60.25,57.71,-0.0303,4082.62,3967.81,114.81,1835.47,1711.62,123.85,22.55
1373,8370.25,8438.15,8441.95,8364.15,125050,-0.0105,16.9325,16.9475,17.6975,14.68,-9.00E-04,7.864,7.864,7.864,7.864,8.00E-04,63.496,63.511,63.68,63.49,1.00E-04,59.85,59.93,60.24,59.11,-0.0012,2458.33,2384.19,74.14,1411.95,1411.78,0.17,22.64
1374,8458.95,8432.5,8489.55,8420.6,193080,0.0045,16.9475,17.4125,17.44,14.195,-0.0267,7.858,7.858,7.858,7.858,-0.0023,63.49,63.578,63.681,63.43,-0.0014,59.72,60.66,60.8,59.35,-0.0165,6279.25,6067.83,211.42,1776.79,1539.17,237.62,22.94
1375,8421,8434.5,8446.35,8382.5,148190,-3.00E-04,17.4125,17.7175,18.06,16.1425,-0.0172,7.876,7.876,7.876,7.876,0.0027,63.58,63.612,63.75,63.51,-3.00E-04,60.72,58.81,60.94,58.69,0.0295,5938.54,6124.8,-186.26,1721.79,1317.78,404.01,22.67
